id,lang,type
Rota,{'de': 1},article
Iwabuchi Sanji,{'de': 1},article
Ejército de la República de Vietnam,{'es': 1},article
Batalla de Onjong,{'es': 1},article
Ataques químicos en Huế,{'es': 1},article
Estación de Aldwych,{'es': 1},article
Caída de Saigón,{'es': 1},article
Lee Harvey Oswald,{'es': 1},article
Usuario:Howard61313,{'es': 1},article
Pan de cebolleta,{'es': 1},article
Panqueque chino,{'es': 1},article
Autopista M25 (Reino Unido),{'es': 1},article
Rapunzel (Disney),{'es': 1},article
Fuerzas Armadas de la República de China,{'es': 1},article
Fuerza Aérea de la República de Corea,{'es': 1},article
Base Naval de Rota,{'es': 1},article
Base Aérea de Sigonella,{'es': 1},article
入間基地,{'ja': 1},article
日台関係史,{'ja': 1},article
アピシット・ウェーチャチーワ,{'ja': 1},article
日泰関係,{'ja': 1},article
日本軍のタイ進駐,{'ja': 1},article
利用者‐会話:Hisagi/過去ログ 9,{'ja': 1},article
Category:中国軍の朝鮮系軍人,{'ja': 1},article
金弘壹,{'ja': 1},article
ドイツ,{'ja': 1},article
坂西一良,{'ja': 1},article
広尾駅,{'ja': 1},article
ウェストミンスター駅,{'ja': 1},article
高雄ガス爆発事故,{'ja': 1},article
相模総合補給廠,{'ja': 1},article
在ドイツ日本国大使館,{'ja': 1},article
台北地下鉄通り魔事件,{'ja': 1},article
ベトナム共和国海軍,{'ja': 1},article
ベトナム共和国陸軍,{'ja': 1},article
チュー・イェン・リー,{'ja': 1},article
軍服 (中華民国),{'ja': 1},article
珍島犬警報,{'ja': 1},article
中華民国海軍陸戦隊,{'ja': 1},article
軍服 (朝鮮半島),{'ja': 1},article
第766独立歩兵連隊 (朝鮮人民軍),{'ja': 1},article
第1軍団 (韓国陸軍),{'ja': 1},article
イギリス軍,{'ja': 1},article
第5共和国 (テレビドラマ),{'ja': 1},article
首都防衛司令部,{'ja': 1},article
スウェーデンの在外公館の一覧,{'ja': 1},article
駐日外国公館の一覧,{'ja': 1},article
ウィッタユ通り,{'ja': 1},article
ブライズ・ノートン空軍基地,{'ja': 1},article
ジョン・バジロン,{'ja': 1},article
レット・イット・ゴー (ディズニーの曲),{'ja': 1},article
横浜税関,{'ja': 1},article
セバスチャン・モラン,{'ja': 1},article
葱油餅,{'ja': 1},article
蔡命新,{'ja': 1},article
中根猛,{'ja': 1},article
上田信 (イラストレーター),{'ja': 1},article
M25モーターウェイ,{'ja': 1},article
"グッドモーニング, ベトナム",{'ja': 1},article
台北101/世貿駅,{'ja': 1},article
大安駅 (台北市),{'ja': 1},article
フリークエント・ウィンド作戦,{'ja': 1},article
第173空挺旅団 (アメリカ軍),{'ja': 1},article
イギリス空軍,{'ja': 1},article
テリー・テルオ・カワムラ,{'ja': 1},article
駐日英国大使館,{'ja': 1},article
駐日英国大使,{'ja': 1},article
白善燁,{'ja': 1},article
キャンプ・ハンセン,{'ja': 1},article
HH-60 ペイブ・ホーク,{'ja': 1},article
川上弾薬庫,{'ja': 1},article
イギリスの在外公館の一覧,{'ja': 1},article
中華民国空軍,{'ja': 1},article
中華民国国軍,{'ja': 1},article
中華民国憲兵,{'ja': 1},article
中華民国海軍,{'ja': 1},article
キャンプ・マクトリアス,{'ja': 1},article
Template:アメリカ海兵隊,{'ja': 1},article
ウインドトーカーズ,{'ja': 1},article
第1軍団 (アメリカ陸軍),{'ja': 1},article
K3 (分隊支援火器),{'ja': 1},article
エンド・オブ・ホワイトハウス,{'ja': 1},article
三角地駅,{'ja': 1},article
アメリカ国防総省,{'ja': 1},article
大韓民国陸軍,{'ja': 1},article
ベトナム共和国軍,{'ja': 1},article
ベトナム共和国空軍,{'ja': 1},article
ヨンオク・キム,{'ja': 1},article
ウタパオ国際空港,{'ja': 1},article
ワンス・アンド・フォーエバー,{'ja': 1},article
大韓民国海軍,{'ja': 1},article
ロタ海軍基地,{'ja': 1},article
平沢市,{'ja': 1},article
Category:アメリカ合衆国海軍基地,{'ja': 1},article
Template:KOR1945,{'ja': 1},article
岩淵三次,{'ja': 1},article
第五共和国 (大韓民国),{'ja': 1},article
龍山基地,{'ja': 1},article
相模原住宅地区,{'ja': 1},article
64-й истребительный авиационный корпус,{'ru': 1},article
Вестминстер (станция метро),{'ru': 1},article
Анна (Дисней),{'ru': 1},article
"Быстрова, Наталия Анатольевна",{'ru': 1},article
"Бейзилон, Джон",{'ru': 1},article
Операция «Eagle Pull»,{'ru': 1},article
Эльза (Дисней),{'ru': 1},article
"Освальд, Ли Харви",{'ru': 1},article
Участник:Howard61313,{'ru': 1},article
173-я воздушно-десантная бригада,{'ru': 1},article
Westminster (metropolitana di Londra),{'it': 1},article
Anna (Disney),{'it': 1},article
John Basilone,{'it': 1},article
Elsa (Disney),{'it': 1},article
Aldwych (metropolitana di Londra),{'it': 1},article
Motorway M25,{'it': 1},article
173rd Airborne Brigade Combat Team,{'it': 1},article
Zhonghua Minguo Kongjun,{'it': 1},article
Daehan Minguk Gonggun,{'it': 1},article
Base aerea di Sigonella,{'it': 1},article
Utente:Howard61313,{'it': 1},article
入間基地,{'zh': 1},article
李韩烈,{'zh': 1},article
朝美修好通商条约,{'zh': 1},article
陸軍飛行戰隊 (日本陸軍),{'zh': 1},article
烏山空軍基地,{'zh': 1},article
Template:美国军事专题,{'zh': 1},article
三澤飛行場,{'zh': 1},article
克拉克空军基地,{'zh': 1},article
User:Hoyalang/Sandbox/臺南機場,{'zh': 1},article
Talk:阿拉伯旗帜列表,{'zh': 1},article
Talk:入間基地,{'zh': 1},article
T-4教練機,{'zh': 1},article
YS-11,{'zh': 1},article
飛翔公關室,{'zh': 1},article
有樂町線,{'zh': 1},article
MXY-7櫻花特別攻擊機,{'zh': 1},article
英美關係,{'zh': 1},article
希美关系,{'zh': 1},article
土耳其－美国关系,{'zh': 1},article
Talk:希美关系,{'zh': 1},article
Template:美國外交,{'zh': 1},article
Talk:土耳其－美国关系,{'zh': 1},article
Template:航空自衛隊,{'zh': 1},article
春日基地,{'zh': 1},article
電子作戰飛機,{'zh': 1},article
九五式戰鬥機,{'zh': 1},article
布萊茲諾頓皇家空軍基地,{'zh': 1},article
Portal:瑞典/你知道吗/存档,{'zh': 1},article
Portal:瑞典/你知道吗,{'zh': 1},article
Category:小作品级瑞典条目,{'zh': 1},article
Template:愛爾蘭外交,{'zh': 1},article
Talk:愛爾蘭－瑞典關係,{'zh': 1},article
瑞典－美國關係,{'zh': 1},article
呂樂,{'zh': 1},article
三人征兆,{'zh': 1},article
Template:神探夏洛克,{'zh': 1},article
禁軍,{'zh': 1},article
崔用德,{'zh': 1},article
美國在台協會高雄分處,{'zh': 1},article
愛爾蘭－瑞典關係,{'zh': 1},article
Template talk:愛爾蘭外交,{'zh': 1},article
大韩民国,{'zh': 1},article
中將,{'zh': 1},article
中央新幹線,{'zh': 1},article
Wikipedia talk:特色条目/乔治·巴顿掌掴事件,{'zh': 1},article
User:Howard61313,{'zh': 1},article
韓流,{'zh': 1},article
韓國雇傭勞動部,{'zh': 1},article
韩国环境部,{'zh': 1},article
韩国保健福祉部,{'zh': 1},article
韩国女性家族部,{'zh': 1},article
韩国企划财政部,{'zh': 1},article
韓國產業通商資源部,{'zh': 1},article
韩国教育部,{'zh': 1},article
韩国法务部,{'zh': 1},article
韓國安全行政部,{'zh': 1},article
韩国文化体育观光部,{'zh': 1},article
Talk:韓流,{'zh': 1},article
日本航空自卫队部队列表,{'zh': 1},article
荷蘭皇家空軍,{'zh': 1},article
Talk:法朝关系,{'zh': 1},article
Portal:国际关系/你知道吗/存档,{'zh': 1},article
Talk:中華民國與泰國關係,{'zh': 1},article
User talk:胡葡萄/Portal:國際關係,{'zh': 1},article
Portal:国际关系/你知道吗,{'zh': 1},article
駐美國臺北經濟文化代表處,{'zh': 1},article
中華民國與美國關係,{'zh': 1},article
柯慕賢,{'zh': 1},article
Wikipedia:瑞典专题,{'zh': 1},article
