id,lang,type
Liangent-bot,{},user
182.239.89.63,{},user
Tpyk,{},user
我乃野云鹤,{},user
111.105.62.2,{},user
117Max,{},user
219.76.15.1,{},user
T.A Shirakawa,{},user
115.82.1.140,{},user
蘇州宇文宙武,{},user
115.82.37.56,{},user
Noah red,{},user
61.224.6.179,{},user
61.224.3.73,{},user
58.153.28.60,{},user
110.20.213.8,{},user
奔向未来的日子19970701,{},user
Marxistfounder,{},user
Rockhks,{},user
Dew&cbx,{},user
101.165.140.40,{},user
49.217.194.121,{},user
203.15.61.5,{},user
121.5.23.0,{},user
120.22.141.215,{},user
2a02:810d:14c0:3e6c:55f5:842c:2a2c:79f3,{},user
182.239.78.86,{},user
Hulklee123,{},user
Lnnocentius,{},user
218.76.159.104,{},user
Yca2016,{},user
Vanished user 1929210,{},user
JMiaom,{},user
Prosperity Horizons,{},user
Kegns,{},user
Davidzhang23,{},user
Boyfromborderregion,{},user
真相永不落,{},user
SmileYuki,{},user
Liiss,{},user
172.80.118.152,{},user
Lisan1233,{},user
36.230.157.82,{},user
123.202.224.54,{},user
182.239.105.89,{},user
124.16.143.171,{},user
Ninedyz,{},user
EzrealChen,{},user
Haungce,{},user
85.179.87.230,{},user
218.103.222.33,{},user
Wetrace,{},user
210.0.202.5,{},user
HHL. LHH,{},user
2400:2410:a581:ac00:ac06:4be2:f474:5454,{},user
112.73.10.39,{},user
Zls19920220,{},user
Liu116,{},user
58.59.184.43,{},user
寻森,{},user
Kaiger,{},user
沧海夜风,{},user
66.60.251.246,{},user
58.152.167.3,{},user
60.188.8.115,{},user
Karel mrp,{},user
Ragnarko,{},user
SolidBlock,{},user
Berthe,{},user
L1a1i,{},user
106.1.21.237,{},user
123.202.73.248,{},user
158.199.193.80,{},user
GFWsucks,{},user
Wetitpig0,{},user
Nbfreeh,{},user
122.56.89.81,{},user
202.171.253.105,{},user
195.43.95.223,{},user
Donning,{},user
李4,{},user
雷霆行,{},user
180.177.45.119,{},user
104.171.165.21,{},user
153.185.86.150,{},user
KOKUYO,{},user
霧島聖,{},user
Itw,{},user
JiangGengyu,{},user
Zyksnowy,{},user
Silvermetals,{},user
Cq521,{},user
Pangkakit,{},user
AndyPKU,{},user
孤竹,{},user
Cbls1911,{},user
Jarodalien,{},user
Tenbeens,{},user
Howard61313,{},user
Zetifree,{},user
UU,{},user
Acepatrick,{},user
Sesbunso,{},user
廣九直通車,{},user
里克特,{},user
LNDDYL,{},user
江,{},user
Yxyang93,{},user
Liaon98,{},user
Poptangtwe,{},user
来自外太空,{},user
User talk:116.49.154.37,{'zh': 1},article
Wikipedia:互助客栈/技术,{'zh': 1},article
沈阳地铁,{'zh': 1},article
Wikipedia:请求保护页面,{'zh': 1},article
Wikipedia:管理员通告板/3RR,{'zh': 1},article
賀瓏,{'zh': 1},article
Wikipedia:頁面存廢討論/記錄/2020/08/31,{'zh': 1},article
上坊良太郎,{'ja': 1},article
ビットコインキャッシュ,{'ja': 1},article
Wix.com,{'ja': 1},article
Weebly,{'ja': 1},article
パク・シネ,{'ja': 1},article
Wikipedia:Help for Non-Japanese Speakers,{'ja': 1},article
Wikipedia:管理者伝言板/投稿ブロックhistory20191104,{'ja': 1},article
Wikipedia:進行中の荒らし行為/長期/いせちか/作成アカウント/2017-,{'ja': 1},article
Axis powers ヘタリア,{'ja': 1},article
Beijing World Park,{'de': 1},article
Große Chinesische Hungersnot,{'de': 1},article
Anexo:Personajes de Hetalia: Axis Powers,{'es': 1},article
Передача Гонконга КНР,{'ru': 1},article
HiPhi,{'en': 1},article
Huawei station,{'en': 1},article
Sichuan Airlines Flight 8633,{'en': 1},article
COVID-19 pandemic,{'en': 1},article
User talk:嘉傑,{'en': 1},article
Talk:COVID-19 pandemic,{'en': 1},article
科學怪人,{'zh': 1},article
光州民主化運動,{'zh': 1},article
香港理工大學衝突,{'zh': 1},article
香港中文大學衝突,{'zh': 1},article
La Chine Communiste et L'avenir du Monde Libre,{'fr': 1},article
Mike Pompeo,{'fr': 1},article
Richard Nixon Presidential Library and Museum,{'fr': 1},article
日本経済新聞,{'ja': 1},article
Wikipedia:Löschkandidaten/9. August 2020,{'de': 1},article
Benutzer Diskussion:D7CY689,{'de': 1},article
Richard Nixon Library & Birthplace,{'de': 1},article
Mike Pompeo,{'de': 1},article
Feinkost-Nassmarkt in Wuhan,{'de': 1},article
Siege of the Chinese University of Hong Kong,{'en': 1},article
User talk:Cryptic,{'en': 1},article
Next Digital raid and arrests,{'en': 1},article
李冠三,{'zh': 1},article
Template:TOWitem,{'zh': 1},article
Template:TOWitemfrom,{'zh': 1},article
借贷,{'zh': 1},article
東京都立大學,{'zh': 1},article
次貸危機,{'zh': 1},article
艺术,{'zh': 1},article
8月31日,{'zh': 1},article
Wikipedia:檔案存廢討論/快速刪除提報,{'zh': 1},article
File:AppleDicLogo.png,{'zh': 1},article
Impeachment,{'fr': 1},article
Éric Weil,{'fr': 1},article
Uniformes et armes des armées chinoises de 1832 à 1949,{'fr': 1},article
Poings de la justice et de la concorde,{'fr': 1},article
Evgenia Kanaeva,{'fr': 1},article
Utilisateur:Shizhao,{'fr': 1},article
Discussion utilisateur:Escaladix,{'fr': 1},article
惣庄,{'ja': 1},article
利用者:Shizhao/T115188,{'ja': 1},article
楊輝,{'ja': 1},article
ザムトゲマインデ・ツェーフェン,{'ja': 1},article
ファイル:猊鼻渓駅.jpg,{'ja': 1},article
ファイル:和樂備神社例大祭 2006 No1.jpg,{'ja': 1},article
ムンゴマン,{'ja': 1},article
利用者‐会話:Shizhao,{'ja': 1},article
Wikipedia:メインページ新着投票所/新しい項目候補/ログ/2014年,{'ja': 1},article
桃園の誓い,{'ja': 1},article
Hu Zhengyan,{'de': 1},article
Samtgemeinde Zeven,{'de': 1},article
Schwarzbehöfter Stielbovist,{'de': 1},article
Dobra (Dürrröhrsdorf-Dittersbach),{'de': 1},article
Wikipedia:Wiki ViewStats/L10n,{'de': 1},article
Völker Chinas,{'de': 1},article
Adam Wandruszka,{'de': 1},article
Benutzer:Shi Annan/Sechs Märtyrer der Hundert-Tage-Reform,{'de': 1},article
Jewgenija Olegowna Kanajewa,{'de': 1},article
Extrauteringravidität,{'de': 1},article
Diputación Provincial de Albacete,{'es': 1},article
Embarazo ectópico,{'es': 1},article
Linares (Jaén),{'es': 1},article
Usuario:Shizhao,{'es': 1},article
Обсуждение участника:Самый древний~ruwiki,{'ru': 1},article
Внематочная беременность,{'ru': 1},article
Участник:Sz-iwbot,{'ru': 1},article
Тифон,{'ru': 1},article
Азия,{'ru': 1},article
Азорские острова,{'ru': 1},article
Александрия,{'ru': 1},article
Александр,{'ru': 1},article
Samtgemeinde Zeven,{'it': 1},article
Encyclopedia of Life,{'it': 1},article
Ladislao Mittner,{'it': 1},article
Choerolophodon,{'it': 1},article
Linares (Spagna),{'it': 1},article
Utente:Shizhao,{'it': 1},article
Thalassocalyce,{'en': 1},article
User:Shizhao/test,{'en': 1},article
Yang Jiong,{'en': 1},article
Module talk:Arguments,{'en': 1},article
User:Shizhao/sandbox,{'en': 1},article
Adobe Photoshop Lightroom Classic 7.3 (Windows),{'en': 1},article
Acoustic tweezers,{'en': 1},article
Problematic social media use,{'en': 1},article
弗拉基米尔·普京,{'zh': 1},article
六四事件,{'zh': 1},article
雷军,{'zh': 1},article
雷锋,{'zh': 1},article
User:ZWH2020ZY,{'zh': 1},article
对习近平的争议,{'zh': 1},article
遵义市,{'zh': 1},article
触礁,{'zh': 1},article
Talk:左姓,{'zh': 1},article
2020年襄汾坍塌事故,{'zh': 1},article
以阿和平協議,{'zh': 1},article
User:柟.,{'zh': 1},article
机智号,{'zh': 1},article
毅力号火星探测器,{'zh': 1},article
火星2020,{'zh': 1},article
歌詩達協和號觸礁事故,{'zh': 1},article
User:柟.,{'en': 1},article
Wikipedia:互助客栈/条目探讨/topic list,{'zh': 1},article
Wikipedia:互助客栈/方针/topic list,{'zh': 1},article
Wikipedia:最多語言版本的待撰條目/自動更新,{'zh': 1},article
Wikipedia:新条目推荐/候选/topic list,{'zh': 1},article
Wikipedia:特色圖片評選/topic list,{'zh': 1},article
Wikipedia:机器人/申请/topic list,{'zh': 1},article
Wikipedia:互助客栈/其他/topic list,{'zh': 1},article
Wikipedia:削除依頼/ログ/今週/topic list/history20200903,{'ja': 1},article
Wikipedia:削除依頼/ログ/先々週/topic list,{'ja': 1},article
Wikipedia:井戸端/topic list,{'ja': 1},article
Das Veilchen vom Montmartre,{'de': 1},article
"Lobet den Herrn, alle seine Heerscharen",{'de': 1},article
Benutzer:Pzkpfw6/Entwicklung series,{'de': 1},article
Sonderdienst,{'de': 1},article
Papstwahl 1264–1265,{'de': 1},article
Ich steh mit einem Fuß im Grabe,{'de': 1},article
Wikipedia:Database reports/Vital articles update report,{'en': 1},article
Talk:James Charles (internet personality),{'en': 1},article
Talk:Cascading Style Sheets,{'en': 1},article
"Talk:Providence, Rhode Island",{'en': 1},article
Talk:Cy Twombly,{'en': 1},article
Talk:Dnieper,{'en': 1},article
Talk:CSS,{'en': 1},article
Talk:Trans-Siberian Railway,{'en': 1},article
Wikipedia:Vital articles/List of all articles,{'en': 1},article
Wikipedia:Vital articles/Level/5/Geography/Physical,{'en': 1},article
雙峰分布,{'zh': 1},article
城邦派,{'zh': 1},article
中華人民共和國香港特別行政區維護國家安全法,{'zh': 1},article
鄺星宇 (政治人物),{'zh': 1},article
願榮光歸香港,{'zh': 1},article
香港逃犯條例修例代表人物列表,{'zh': 1},article
流浪地球 (电影),{'zh': 1},article
淮海战役,{'zh': 1},article
柯文哲,{'zh': 1},article
柯南秀,{'zh': 1},article
查理·普斯作品列表,{'zh': 1},article
Algérie aux Jeux olympiques d'été de 2012,{'fr': 1},article
Discussion:Bjørn Dæhlie,{'fr': 1},article
Bjørn Dæhlie,{'fr': 1},article
Discussion:Argentine aux Jeux olympiques d'été de 2008,{'fr': 1},article
Argentine aux Jeux olympiques d'été de 2008,{'fr': 1},article
Discussion:Sport en Pays de Savoie,{'fr': 1},article
Sport en Pays de Savoie,{'fr': 1},article
Lettonie aux Jeux olympiques d'été de 2012,{'fr': 1},article
Lenny Wilkens,{'fr': 1},article
Discussion:Colombie aux Jeux olympiques,{'fr': 1},article
ノート:ヘオルヒナ・オリバ,{'ja': 1},article
ヘオルヒナ・オリバ,{'ja': 1},article
ノート:エレーヌ・ド・プルタレス,{'ja': 1},article
エレーヌ・ド・プルタレス,{'ja': 1},article
ノート:クラレンス・ピンクストン,{'ja': 1},article
クラレンス・ピンクストン,{'ja': 1},article
ノート:ラファエル・トルヒーリョ,{'ja': 1},article
ラファエル・トルヒーリョ,{'ja': 1},article
ノート:ジーン・ラング,{'ja': 1},article
ジーン・ラング,{'ja': 1},article
Kloster Gertrudenberg,{'de': 1},article
Klimapolitik,{'de': 1},article
Klebriger Violett-Milchling,{'de': 1},article
Klaus Schedl,{'de': 1},article
Klaas Carel Faber,{'de': 1},article
Kiss Cam,{'de': 1},article
Kimberley Bos,{'de': 1},article
Kim Petras,{'de': 1},article
Kim Kyok-sik,{'de': 1},article
Killeen Castle (County Meath),{'de': 1},article
Risc Group,{'es': 1},article
Rio de Janeiro (1865),{'es': 1},article
Rihonor de Castilla,{'es': 1},article
Renato Gaúcho,{'es': 1},article
Discusión:Ramakrishna,{'es': 1},article
Ramakrishna,{'es': 1},article
Radio Voz,{'es': 1},article
Discusión:RCS La Forestoise,{'es': 1},article
RCS La Forestoise,{'es': 1},article
Discusión:Puerto Rico,{'es': 1},article
Яцковичи (Брестская область),{'ru': 1},article
Ясногорск (Тульская область),{'ru': 1},article
Ярцево,{'ru': 1},article
Ярославль,{'ru': 1},article
"Ямаока, Акира",{'ru': 1},article
Яковцево (Нижегородская область),{'ru': 1},article
Ягельный Бор,{'ru': 1},article
Юрмала,{'ru': 1},article
Эстония,{'ru': 1},article
Юго-Западная Англия,{'ru': 1},article
Discussione:Schiavitù negli Stati Uniti d'America,{'it': 1},article
Schiavitù negli Stati Uniti d'America,{'it': 1},article
Discussione:Satyricon (programma televisivo),{'it': 1},article
Satyricon (programma televisivo),{'it': 1},article
Discussione:Saturno (astronomia),{'it': 1},article
Saturno (astronomia),{'it': 1},article
Discussione:Sassi di Matera,{'it': 1},article
Sassi di Matera,{'it': 1},article
Discussione:Sardi (musicista),{'it': 1},article
Sardi (musicista),{'it': 1},article
Henri Dutilleux,{'en': 1},article
Henoch Leibowitz,{'en': 1},article
Henning Meyer,{'en': 1},article
Henna,{'en': 1},article
Henley Hollow,{'en': 1},article
Henk Visser (pediatrician),{'en': 1},article
Helsingborgs IF,{'en': 1},article
Help Is on the Way,{'en': 1},article
Helmsley Building,{'en': 1},article
Helmand Province,{'en': 1},article
Template:Start expwy exit box/doc,{'zh': 1},article
纳粹党,{'zh': 1},article
马克·扎克伯格,{'zh': 1},article
自我所有權,{'zh': 1},article
柬英关系,{'zh': 1},article
Utilisateur:世界首都环游/Brouillon,{'fr': 1},article
バハマ議会,{'ja': 1},article
オボ (中央アフリカ共和国),{'ja': 1},article
エジプト,{'ja': 1},article
利用者:世界首都环游,{'ja': 1},article
フロレンシア,{'ja': 1},article
吹き替え,{'ja': 1},article
中国国家一級博物館,{'ja': 1},article
Halo Wars 2,{'ja': 1},article
光州事件,{'ja': 1},article
開発独裁,{'ja': 1},article
Список дипломатических миссий Ирландии,{'ru': 1},article
Обсуждение участника:世界首都环游,{'ru': 1},article
Lingao South railway station,{'en': 1},article
Laochengzhen railway station,{'en': 1},article
Fushanzhen railway station,{'en': 1},article
Gaotangling,{'en': 1},article
Chujiang Subdistrict,{'en': 1},article
Talk:Chujiang Town,{'en': 1},article
Talk:Chujiang Subdistrict,{'en': 1},article
Chujiang Town,{'en': 1},article
"Template:Divisions of Shimen County, Hunan",{'en': 1},article
八仙樂園彩色派對火災,{'zh': 1},article
獵夢特工,{'zh': 1},article
尹寶拉,{'zh': 1},article
最遙遠的天體列表,{'zh': 1},article
潘國華,{'zh': 1},article
大運動會,{'zh': 1},article
柳烈的音樂專輯,{'zh': 1},article
File:COOLIE.jpg,{'zh': 1},article
地面天气图,{'zh': 1},article
Benutzer:Jimmyhs/李梅樹,{'de': 1},article
李眉蓁,{'zh': 1},article
2020年境外生返台事件,{'zh': 1},article
User talk:185.168.20.62/存档,{'zh': 1},article
中華航空更名事件,{'zh': 1},article
Tsing-Hua-Nationaluniversität,{'de': 1},article
Recall election,{'en': 1},article
Ray Du English,{'en': 1},article
Eye Central Television,{'en': 1},article
YouBike,{'en': 1},article
Taiwan–United States relations,{'en': 1},article
COVID-19 pandemic in Taiwan,{'en': 1},article
User:Nexusyeh,{'en': 1},article
歷史否定主義,{'zh': 1},article
歷史學,{'zh': 1},article
人民不會忘記,{'zh': 1},article
元朗襲擊事件,{'zh': 1},article
民主動力,{'zh': 1},article
湯國華,{'zh': 1},article
乌鲁木齐七五事件,{'zh': 1},article
权平,{'zh': 1},article
Nightcore,{'fr': 1},article
Rino,{'ja': 1},article
川村みどり,{'ja': 1},article
利用者:HKO2006,{'ja': 1},article
Benutzer:BlakkAxe/Nightcore,{'de': 1},article
ProtonMail,{'en': 1},article
50 Cent Party,{'en': 1},article
2019 Yuen Long attack,{'en': 1},article
鏡平學校,{'zh': 1},article
粵通船務,{'zh': 1},article
2020年澳門,{'zh': 1},article
2019冠狀病毒病澳門疫情,{'zh': 1},article
2019冠狀病毒病澳門疫情相關安排,{'zh': 1},article
Template:2019冠狀病毒病病例數/美國圖表,{'zh': 1},article
2019冠状病毒病疫情,{'zh': 1},article
COVID-19 pandemic in Macau,{'en': 1},article
Template:COVID-19 pandemic data/Macau medical cases chart,{'en': 1},article
Portas do Cerco,{'en': 1},article
中华人民共和国历史,{'zh': 1},article
广西文革屠杀,{'zh': 1},article
红卫兵,{'zh': 1},article
咒術迴戰,{'zh': 1},article
灌籃高手角色列表,{'zh': 1},article
手塚治虫,{'zh': 1},article
涼宮春日系列,{'zh': 1},article
奇異果,{'zh': 1},article
黑神话：悟空,{'zh': 1},article
八腳怪,{'zh': 1},article
Template:熊貓外交,{'zh': 1},article
Wikipedia:頁面存廢討論/記錄/2020/08/28,{'zh': 1},article
周錫瑋,{'zh': 1},article
1936年ベルリンオリンピックの日本選手団,{'ja': 1},article
L (DEATH NOTE),{'ja': 1},article
PTT (台湾),{'ja': 1},article
天龍人 (ネット用語),{'ja': 1},article
遊戯,{'ja': 1},article
お化け屋敷,{'ja': 1},article
ミストレス,{'ja': 1},article
史明,{'ja': 1},article
コンビニエンスストア,{'ja': 1},article
松井優征,{'ja': 1},article
Bowsette,{'de': 1},article
Fei Yu-ching,{'en': 1},article
List of Karakuri Circus characters,{'en': 1},article
Talk:Yua Mikami,{'en': 1},article
Yakitate!! Japan,{'en': 1},article
Viper dogfish,{'en': 1},article
Talk:Wake Up 2,{'en': 1},article
Phantom Blood,{'en': 1},article
TFAM,{'en': 1},article
Rape by gender,{'en': 1},article
谢晋元,{'zh': 1},article
马化腾,{'zh': 1},article
财富世界500强,{'zh': 1},article
海南島戰役,{'zh': 1},article
韩先楚,{'zh': 1},article
陈伯达,{'zh': 1},article
孙家栋,{'zh': 1},article
南海爭議,{'zh': 1},article
Benutzer:Schartey/Deep learning,{'de': 1},article
Benutzer:JonskiC/Kleinste-Quadrate-Schätzung,{'de': 1},article
Projektionsmatrix (Statistik),{'de': 1},article
Transfer learning,{'en': 1},article
Beijing Consensus,{'en': 1},article
Denver Police Department,{'en': 1},article
Shaolin vs Lama,{'en': 1},article
World Heritage Sites by country,{'en': 1},article
Caravaggio,{'en': 1},article
List of World Heritage Sites in Morocco,{'en': 1},article
Tate,{'en': 1},article
2003年被中华人民共和国处决的死刑犯列表,{'zh': 1},article
王岐山,{'zh': 1},article
1989年被中华人民共和国处决的死刑犯列表,{'zh': 1},article
解放 (消歧义),{'zh': 1},article
江泽民,{'zh': 1},article
整風運動,{'zh': 1},article
硝酸铵,{'zh': 1},article
2020年被中华人民共和国处决的死刑犯列表,{'zh': 1},article
2020年貝魯特爆炸事故,{'zh': 1},article
2015年天津港危化品倉庫爆炸事故,{'zh': 1},article
User:羊羊32521/柴小协,{'zh': 1},article
Wikipedia:维基星章/提议,{'zh': 1},article
Help talk:Score,{'en': 1},article
User:羊羊32521,{'en': 1},article
User:羊羊32521/sandbox,{'en': 1},article
Wikipedia talk:Naming conventions (Chinese),{'en': 1},article
Draft:样式表语言的比较,{'zh': 1},article
User:Tanpero,{'zh': 1},article
Template:计算机语言,{'zh': 1},article
七年战争,{'zh': 1},article
前赤壁赋,{'zh': 1},article
User:步六孤,{'zh': 1},article
少年的你,{'zh': 1},article
我想吃掉你的胰臟,{'zh': 1},article
消滅異姓王風潮,{'zh': 1},article
User:LClightcat/签到区,{'zh': 1},article
香港蝴蝶列表,{'zh': 1},article
User talk:Cmsth11126a02,{'zh': 1},article
User talk:Streetdeck,{'zh': 1},article
榆蛺蝶,{'zh': 1},article
User:Hf9631/沙盒,{'zh': 1},article
数据采集与监控系统,{'zh': 1},article
Manifestations de 2019-2020 à Hong Kong,{'fr': 1},article
アサギマダラ,{'ja': 1},article
利用者:Hf9631,{'ja': 1},article
香港の小学校一覧,{'ja': 1},article
Protestas en Hong Kong de 2019-2020,{'es': 1},article
Salyar,{'en': 1},article
Severina,{'en': 1},article
Template:2019–20 Hong Kong anti-extradition bill protests,{'en': 1},article
Template:2019–20 Hong Kong protests,{'en': 1},article
Wikipedia:Articles for deletion/Chinazi (2nd nomination),{'en': 1},article
Bureinskie Mts,{'en': 1},article
Bureinskie,{'en': 1},article
2019–20 Hong Kong protests,{'en': 1},article
凯特·谢泼德,{'zh': 1},article
崂山区,{'zh': 1},article
市南区,{'zh': 1},article
青岛机场站,{'zh': 1},article
全国少数民族文学创作骏马奖,{'zh': 1},article
誰來鳴響那鐘聲？,{'zh': 1},article
Conseil législatif de Hong Kong,{'fr': 1},article
Chine,{'fr': 1},article
自由民主党総裁,{'ja': 1},article
欅坂46,{'ja': 1},article
平手友梨奈,{'ja': 1},article
ルゥティン,{'ja': 1},article
青島市長,{'ja': 1},article
ソーラン節,{'ja': 1},article
周庭,{'ja': 1},article
Aimer,{'ja': 1},article
Ernst Ohlmer,{'de': 1},article
Vorlage:Wikipedia-Terminkalender,{'de': 1},article
Template:Same-sex unions,{'en': 1},article
Margarita with a Straw,{'en': 1},article
National People's Congress,{'en': 1},article
List of magistrates and mayors in Taiwan,{'en': 1},article
Template:Heads of the local governments in Taiwan,{'en': 1},article
3 Idiots,{'en': 1},article
Wikipedia:互助客栈/其他,{'zh': 1},article
Wikipedia:当前的破坏,{'zh': 1},article
林允,{'zh': 1},article
何琢言,{'zh': 1},article
邬靖靖,{'zh': 1},article
