id,lang,type
Politecnico di Shanghai Due,{'it': 1},article
2019冠狀病毒病俄羅斯疫情,{'zh': 1},article
2019冠状病毒病瑞士疫情,{'zh': 1},article
2019冠状病毒病甘肃省疫情,{'zh': 1},article
User:EnchanterLee/sandbox,{'en': 1},article
User:EnchanterLee,{'en': 1},article
Talk:Manspreading,{'en': 1},article
Talk:Fernando Colunga,{'en': 1},article
历史,{'zh': 1},article
QS世界大学排名,{'zh': 1},article
Godzilla (franchise),{'en': 1},article
Chinese characters,{'en': 1},article
Classic Chinese Novels,{'en': 1},article
特撮,{'ja': 1},article
ノート:特撮,{'ja': 1},article
ACG,{'zh': 1},article
Xiamen University,{'en': 1},article
辽宁师范大学,{'zh': 1},article
竹原市,{'zh': 1},article
大竹市,{'zh': 1},article
南三陸町,{'zh': 1},article
伊平屋村,{'zh': 1},article
F4U海盜式戰鬥機,{'zh': 1},article
沈吉高速公路,{'zh': 1},article
吉林省省道及以上道路列表,{'zh': 1},article
抚顺市,{'zh': 1},article
YouTube Rewind 2019: For the Record,{'en': 1},article
Talk:Hongkongers,{'en': 1},article
Wikipedia:Redirects for discussion/Log/2020 March 6,{'en': 1},article
User talk:202.61.116.205,{'en': 1},article
2019 Hong Kong local elections,{'en': 1},article
偽史,{'ja': 1},article
習近平,{'ja': 1},article
香港立法會,{'zh': 1},article
Template:新加坡機場,{'zh': 1},article
Wikipedia:当前的破坏,{'zh': 1},article
奔跑吧兄弟,{'zh': 1},article
Ray Du English,{'en': 1},article
Eye Central Television,{'en': 1},article
YouBike,{'en': 1},article
Taiwan–United States relations,{'en': 1},article
Tsing-Hua-Nationaluniversität,{'de': 1},article
User:Nexusyeh,{'zh': 1},article
Wikipedia:維基榮譽/申請與變更/申請區,{'zh': 1},article
Hòa Bình Province,{'en': 1},article
Sơn La Province,{'en': 1},article
User talk:Megumisbs,{'en': 1},article
Washim district,{'en': 1},article
Bald–hairy,{'en': 1},article
Yau Tsim Mong,{'fr': 1},article
Bắc Giang (Stadt),{'de': 1},article
Andrzej Duda,{'es': 1},article
Aba,{'es': 1},article
レイリア県,{'ja': 1},article
ガズヴィーン州,{'ja': 1},article
マルキャズィー州,{'ja': 1},article
エスファハーン州,{'ja': 1},article
カノ州,{'ja': 1},article
Distretto di Luc Nam,{'it': 1},article
User talk:Megumisbs,{'zh': 1},article
User:Megumisbs,{'zh': 1},article
2018-19年苏丹示威,{'zh': 1},article
思想自由,{'zh': 1},article
User:Shizhao/test,{'en': 1},article
Yang Jiong,{'en': 1},article
Module talk:Arguments,{'en': 1},article
User:Shizhao/sandbox,{'en': 1},article
Impeachment,{'fr': 1},article
Éric Weil,{'fr': 1},article
Uniformes et armes des armées chinoises de 1832 à 1949,{'fr': 1},article
Poings de la justice et de la concorde,{'fr': 1},article
Evgenia Kanaeva,{'fr': 1},article
Hu Zhengyan,{'de': 1},article
Samtgemeinde Zeven,{'de': 1},article
Schwarzbehöfter Stielbovist,{'de': 1},article
Dobra (Dürrröhrsdorf-Dittersbach),{'de': 1},article
Wikipedia:Wiki ViewStats/L10n,{'de': 1},article
Diputación Provincial de Albacete,{'es': 1},article
Embarazo ectópico,{'es': 1},article
Linares (Jaén),{'es': 1},article
Usuario:Shizhao,{'es': 1},article
惣庄,{'ja': 1},article
利用者:Shizhao/T115188,{'ja': 1},article
楊輝,{'ja': 1},article
ザムトゲマインデ・ツェーフェン,{'ja': 1},article
ファイル:猊鼻渓駅.jpg,{'ja': 1},article
Обсуждение участника:Самый древний~ruwiki,{'ru': 1},article
Внематочная беременность,{'ru': 1},article
Участник:Sz-iwbot,{'ru': 1},article
Samtgemeinde Zeven,{'it': 1},article
Encyclopedia of Life,{'it': 1},article
Ladislao Mittner,{'it': 1},article
Choerolophodon,{'it': 1},article
Linares (Spagna),{'it': 1},article
Wikipedia:互助客栈/技术,{'zh': 1},article
Wikipedia:檔案存廢討論/記錄/2020/05/12,{'zh': 1},article
User talk:DavidHuai1999,{'zh': 1},article
"File:Li Yong, 2016.jpg",{'zh': 1},article
韓國瑜,{'zh': 1},article
中華人民共和國選舉,{'zh': 1},article
政治花瓶,{'zh': 1},article
中文维基百科,{'zh': 1},article
Vanessa Carlton,{'en': 1},article
"File:""Jelle's Marble Runs"" YouTube logo.jpg",{'en': 1},article
User talk:Lafayette Baguette,{'en': 1},article
File:Scihub raven.png,{'en': 1},article
Chiang Ching-kuo,{'fr': 1},article
Utilisateur:Wcam,{'fr': 1},article
Chiang Ching-kuo,{'de': 1},article
Deng-Yujiao-Vorfall,{'de': 1},article
II Brigada Aérea (Argentina),{'es': 1},article
Chiang Kai-shek,{'es': 1},article
Revolución china de 1949,{'es': 1},article
Usuario:Wcam,{'es': 1},article
永安区,{'ja': 1},article
蒋経国,{'ja': 1},article
利用者:Wcam,{'ja': 1},article
Участник:Wcam,{'ru': 1},article
Chiang Ching-kuo,{'it': 1},article
Ventilatore a soffitto,{'it': 1},article
李咏,{'zh': 1},article
義大利經濟,{'zh': 1},article
新北市區公車F502路線,{'zh': 1},article
成功嶺,{'zh': 1},article
香港特別行政區高等法院,{'zh': 1},article
YF-100,{'zh': 1},article
Talk:法轮功,{'zh': 1},article
User talk:ZWH2020ZY,{'zh': 1},article
反對逃犯條例修訂草案運動,{'zh': 1},article
Death Stranding,{'en': 1},article
Impact of the COVID-19 pandemic on television,{'en': 1},article
Coronavirus recession,{'en': 1},article
フォリン-チオカルトー試薬,{'ja': 1},article
中国人民抗日戦争・世界反ファシズム戦争勝利70周年記念式典,{'ja': 1},article
軽自動車,{'ja': 1},article
茨仁夏加,{'zh': 1},article
嘉乐顿珠,{'zh': 1},article
第十三世達賴喇嘛,{'zh': 1},article
第十四世达赖喇嘛,{'zh': 1},article
Miyu Kubota,{'en': 1},article
Kita-Urawa Station,{'en': 1},article
Chloé Zhao,{'en': 1},article
Yuka Ōtsubo,{'en': 1},article
Gare de Kita-Urawa,{'fr': 1},article
映像研には手を出すな!,{'ja': 1},article
恋する小惑星,{'ja': 1},article
両弾一星,{'ja': 1},article
詩季織々,{'ja': 1},article
小書痴的下剋上,{'zh': 1},article
轉生成女性向遊戲只有毀滅END的壞人大小姐,{'zh': 1},article
昨日之歌,{'zh': 1},article
輝夜姬想讓人告白～天才們的戀愛頭腦戰～,{'zh': 1},article
邢和璞,{'zh': 1},article
Republic of China (1912–1949),{'en': 1},article
Talk:Republic of China (1912–1949),{'en': 1},article
南京事件,{'ja': 1},article
Open University of Hong Kong,{'en': 1},article
Hong Kong Baptist University,{'en': 1},article
New Century Global Center,{'en': 1},article
New Century Global Center,{'fr': 1},article
Sichuan Airlines,{'de': 1},article
New Century Global Center,{'de': 1},article
New Century Global Centre,{'es': 1},article
新世紀環球中心,{'ja': 1},article
Глобальный центр «Новый век»,{'ru': 1},article
New Century Global Centre,{'it': 1},article
香港公開大學,{'zh': 1},article
嶺南大學 (香港),{'zh': 1},article
珠海學院,{'zh': 1},article
User talk:雷电剑雨,{'en': 1},article
User:雷电剑雨,{'en': 1},article
方方日記,{'zh': 1},article
荃灣警署,{'zh': 1},article
韋智達,{'zh': 1},article
香港警察相關爭議及犯罪指控,{'zh': 1},article
对习近平的争议,{'zh': 1},article
Wikipedia:地图专题/任务,{'zh': 1},article
志願者,{'zh': 1},article
Template:朝鮮歌曲,{'zh': 1},article
COVID-19 pandemic,{'en': 1},article
User talk:嘉傑,{'en': 1},article
Talk:COVID-19 pandemic,{'en': 1},article
Beijing World Park,{'de': 1},article
Große Chinesische Hungersnot,{'de': 1},article
Anexo:Personajes de Hetalia: Axis Powers,{'es': 1},article
ビットコインキャッシュ,{'ja': 1},article
Wix.com,{'ja': 1},article
Weebly,{'ja': 1},article
パク・シネ,{'ja': 1},article
Wikipedia:Help for Non-Japanese Speakers,{'ja': 1},article
Передача Гонконга КНР,{'ru': 1},article
User talk:IN,{'zh': 1},article
Wikipedia:頁面存廢討論/記錄/2020/05/12,{'zh': 1},article
Help:繞過瀏覽器緩衝記憶體,{'zh': 1},article
Help:绕过浏览器缓冲记忆体,{'zh': 1},article
Help:绕过浏览器快取,{'zh': 1},article
Takeru Segawa,{'en': 1},article
Philippine Constabulary,{'en': 1},article
Guerre de Corée,{'fr': 1},article
Livre des quarante-huit positions,{'fr': 1},article
Guerra de Corea,{'es': 1},article
Hirō Onoda,{'es': 1},article
李文亮,{'ja': 1},article
朝鮮戦争,{'ja': 1},article
2019年-2020年香港民主化デモ,{'ja': 1},article
2020年中国大陆,{'zh': 1},article
杨宜勇,{'zh': 1},article
2019年中国,{'zh': 1},article
User:D7CY689,{'en': 1},article
ISO 3166-1 alpha-3,{'en': 1},article
Lhasa Airport Expressway,{'en': 1},article
TWN (disambiguation),{'en': 1},article
Cui Jian,{'en': 1},article
Toad worship,{'en': 1},article
Nine Treasures,{'fr': 1},article
Utilisateur:420peace,{'fr': 1},article
Republik China (Taiwan),{'de': 1},article
中華帝国 (1915年-1916年),{'ja': 1},article
虚ノ少女,{'ja': 1},article
利用者:420peace,{'ja': 1},article
User talk:420peace,{'zh': 1},article
狂犬病,{'ja': 1},article
エッグタルト,{'ja': 1},article
利用者:アハちゃん,{'ja': 1},article
User:アハちゃん,{'zh': 1},article
洪素珠事件,{'zh': 1},article
蔡徐坤,{'zh': 1},article
Shiori Niiyama,{'en': 1},article
User:朴益顺安,{'en': 1},article
Radical of an integer,{'en': 1},article
スペイン語,{'ja': 1},article
利用者:朴益顺安,{'ja': 1},article
言の葉の庭,{'ja': 1},article
根基,{'zh': 1},article
Abc猜想,{'zh': 1},article
User:Patlabor Ingram/sandbox2,{'en': 1},article
Militia (China),{'en': 1},article
Template:Politics of China,{'en': 1},article
One-China policy,{'en': 1},article
Seegefecht bei den Spratly-Inseln 1988,{'de': 1},article
中華人民共和国公安部,{'ja': 1},article
中国海警局,{'ja': 1},article
天津外国语大学,{'zh': 1},article
河南大学,{'zh': 1},article
Shuang,{'en': 1},article
Template talk:Cite Q,{'en': 1},article
Li Wenliang,{'en': 1},article
Utilisateur:Njzjz/Brouillon,{'fr': 1},article
Qi Kang,{'de': 1},article
User talk:金翅大鹏鸟,{'zh': 1},article
各国地理,{'zh': 1},article
死亡谷,{'zh': 1},article
User talk:Qingdou,{'zh': 1},article
User talk:Suppasi,{'en': 1},article
Tedros Adhanom,{'en': 1},article
Wikipédia:Vandalisme en cours,{'fr': 1},article
Hanfu,{'fr': 1},article
Hanfu,{'de': 1},article
Verbindungsbüro der Zentralen Volksregierung in der Sonderverwaltungszone Macau,{'de': 1},article
清,{'ja': 1},article
南京大虐殺犠牲者国家追悼日,{'ja': 1},article
利用者‐会話:No1lovesu,{'ja': 1},article
中国人,{'ja': 1},article
記者證,{'zh': 1},article
陳志全,{'zh': 1},article
鄺俊宇,{'zh': 1},article
支那人,{'zh': 1},article
一二·三事件,{'zh': 1},article
Category:Soviet novels,{'en': 1},article
Category:Russian novels,{'en': 1},article
Fate of a Man (short story),{'en': 1},article
Category:Works about the Russian Civil War,{'en': 1},article
Aleksandr Solzhenitsyn,{'en': 1},article
Les Têtards à la recherche de leur maman,{'fr': 1},article
Rhianos,{'de': 1},article
Benutzer:Shi Annan/Zhang Guotao,{'de': 1},article
Chen Gongbo,{'de': 1},article
Selbstverbrennungsvorfall auf dem Tian’anmen-Platz,{'de': 1},article
天皇,{'ja': 1},article
劉暁波,{'ja': 1},article
崔庸健,{'ja': 1},article
母体保護法,{'ja': 1},article
Цзян Цзинго,{'ru': 1},article
Ахметжан Касыми,{'ru': 1},article
乌克兰大饥荒,{'zh': 1},article
加雷斯·琼斯,{'zh': 1},article
阿格涅絲卡·霍蘭,{'zh': 1},article
琼斯先生,{'zh': 1},article
Category:阿格涅丝卡·霍兰电影,{'zh': 1},article
User talk:蟲蟲飛,{'en': 1},article
User talk:Casear Soluzen,{'en': 1},article
User talk:Apeleytheros,{'en': 1},article
User talk:HLBWiki,{'en': 1},article
User talk:Bruhbacon,{'en': 1},article
利用者:蟲蟲飛/sandbox,{'ja': 1},article
利用者‐会話:蟲蟲飛,{'ja': 1},article
魏鵬展,{'ja': 1},article
Wikipedia:存廢覆核請求,{'zh': 1},article
User:马诗雨工作室,{'zh': 1},article
User talk:马诗雨工作室,{'zh': 1},article
Wikipedia:Signpost/Templates/Signpost-article-comments-end/commentspage,{'en': 1},article
Albanian Diaspora,{'en': 1},article
Template:Regional Wikipedian notice boards,{'en': 1},article
User:Ericliu1912,{'en': 1},article
中国における治外法権の返還に関する中英条約,{'ja': 1},article
スターブレード,{'ja': 1},article
加藤高明内閣,{'ja': 1},article
聚芳閣,{'ja': 1},article
Wikipedia:優良條目評選/提名區,{'zh': 1},article
日本內閣總理大臣列表,{'zh': 1},article
Wikipedia talk:動員令/第十八次動員令/投票,{'zh': 1},article
Wikipedia:互助客栈/其他,{'zh': 1},article
User:Sunny00217/sandbox,{'en': 1},article
User:Sunny00217/common.js,{'en': 1},article
User:Sunny00217/File Upload Wizard zhwp.js,{'en': 1},article
利用者:Sunny00217/translate/zh/ForkAPage.js,{'ja': 1},article
Wikipedia:申请成为管理员/Sanmosa,{'zh': 1},article
Wikipedia:頁面存廢討論/記錄/2020/04/05,{'zh': 1},article
User talk:Xiplus,{'zh': 1},article
Template:DYKEntry/auto/testcases,{'zh': 1},article
User talk:ಎನ್ ಯು ಮಹೇನ್,{'en': 1},article
Wikipedia:Usernames for administrator attention,{'en': 1},article
User:94rain/CSD log,{'en': 1},article
User talk:Tecpixel,{'en': 1},article
Liste de prénoms français et de la francophonie,{'fr': 1},article
Guillermo del Toro,{'fr': 1},article
Call of Duty: Mobile,{'fr': 1},article
Alicia Aylies,{'fr': 1},article
Maëva Coucke,{'fr': 1},article
Neuhaus am Rennweg,{'de': 1},article
Oszilloskop,{'de': 1},article
Wiemeyer (Automobilhersteller),{'de': 1},article
Ölheizung,{'de': 1},article
Aeropuerto de Borg El Arab,{'es': 1},article
Aeropuerto Internacional de Asuán,{'es': 1},article
Burj Khalifa,{'es': 1},article
Steven Spielberg,{'es': 1},article
Tiburón (película),{'es': 1},article
利用者:GlobalYoungAcademyTeam/Albanian Young Academy,{'ja': 1},article
利用者:GlobalYoungAcademyTeam/Young Academy of Sciences of Israel,{'ja': 1},article
利用者‐会話:ヨコミヤ,{'ja': 1},article
利用者:デーモン機密,{'ja': 1},article
Wikipedia:管理者伝言板/投稿ブロックhistory20191104,{'ja': 1},article
Банско,{'ru': 1},article
Сетевая энциклопедия,{'ru': 1},article
"Брюле, Жильбер",{'ru': 1},article
Таплакен,{'ru': 1},article
Потапенко,{'ru': 1},article
Matteo B. Bianchi,{'it': 1},article
JKT48,{'it': 1},article
今天 (NBC),{'zh': 1},article
香蕉人,{'zh': 1},article
贝弗利·希尔斯,{'zh': 1},article
晚间娱乐节目,{'zh': 1},article
作業基礎成本制度,{'zh': 1},article
Alias method,{'en': 1},article
爱奇艺,{'zh': 1},article
Talk:六四事件,{'zh': 1},article
Talk:知乎,{'zh': 1},article
知乎,{'zh': 1},article
俞國華內閣,{'zh': 1},article
阿滴英文,{'zh': 1},article
澳門幣,{'zh': 1},article
User talk:Stoic01,{'zh': 1},article
臺灣選舉,{'zh': 1},article
Asylum in France,{'en': 1},article
Draft:Asylum in France,{'en': 1},article
中美共同防禦條約,{'zh': 1},article
歐巴馬對華外交政策,{'zh': 1},article
重庆市,{'zh': 1},article
两国集团,{'zh': 1},article
Little Richard,{'en': 1},article
User talk:Kevin Smith Chen,{'en': 1},article
User:Kevin Smith Chen,{'en': 1},article
Wikipedia:井戸端,{'ja': 1},article
Wikipedia:削除依頼/蔡英文の博士の学位をめぐる不正の疑い,{'ja': 1},article
利用者:Kevin Smith Chen,{'ja': 1},article
元朗襲擊事件,{'zh': 1},article
臺北市私立再興高級中學,{'zh': 1},article
第一次世界大战,{'zh': 1},article
黃秋生,{'zh': 1},article
成龍,{'zh': 1},article
Heavy metals,{'en': 1},article
Shandong Luneng Taishan F.C.,{'en': 1},article
Wikipedia:Sandbox,{'en': 1},article
Wikipedia:Administrator intervention against vandalism,{'en': 1},article
Kuomintang,{'fr': 1},article
Ænima,{'fr': 1},article
XXe siècle,{'fr': 1},article
Liste der Nobelpreisträger für Physiologie oder Medizin,{'de': 1},article
Welternährungspreis,{'de': 1},article
Kuomintang,{'de': 1},article
Ribal al-Assad,{'de': 1},article
Menia,{'es': 1},article
Anexo:Ganadores del Premio Nobel de la Paz,{'es': 1},article
Despacho de farmacia,{'es': 1},article
Telephonat Bani Sweif,{'es': 1},article
Escuela,{'es': 1},article
アカデミー賞,{'ja': 1},article
ギネス世界記録,{'ja': 1},article
山本彩,{'ja': 1},article
中国国民党,{'ja': 1},article
Военная форма одежды Вооружённых сил Египта,{'ru': 1},article
Carta d'identità,{'it': 1},article
User talk:Zhoudongyustudio,{'zh': 1},article
User talk:一名普通的用户,{'zh': 1},article
User:Tigerzeng/CSD日志,{'zh': 1},article
User talk:Mofarongyao,{'zh': 1},article
User talk:朝闻骏安,{'zh': 1},article
中華民國,{'zh': 1},article
蒼翼默示錄系列,{'zh': 1},article
Talk:林鄭月娥,{'zh': 1},article
User talk:Tvb10data,{'zh': 1},article
Talk:梁振英,{'zh': 1},article
孔子,{'zh': 1},article
半澤直樹,{'zh': 1},article
河海大学,{'zh': 1},article
安史之亂,{'zh': 1},article
中華人民共和國死刑制度,{'zh': 1},article
Wikipedia:頁面存廢討論/記錄/2019/10/01,{'zh': 1},article
共匪,{'zh': 1},article
Wikipedia:WikiProject Women in Red/Missing articles by occupation/Screenwriters,{'en': 1},article
Lego Star Wars: Droid Tales,{'en': 1},article
Draft:Animesh Srivastava,{'en': 1},article
CVS Health,{'en': 1},article
Altitude FC (Belize),{'en': 1},article
Virginie Ruffenach,{'fr': 1},article
Tomás Boy,{'fr': 1},article
Projet:Les sans pagEs/Articles manquants par nationalité/Finlande,{'fr': 1},article
Projet:Les sans pagEs/Articles manquants par nationalité/Portugal,{'fr': 1},article
Aéroport de la Vallée d'Aoste,{'fr': 1},article
Golfanlage Schloss Nippenburg,{'de': 1},article
Tomás Boy,{'de': 1},article
Flughafen Aosta,{'de': 1},article
Samuil Aronowitsch Reinberg,{'de': 1},article
Rem Iwanowitsch Solouchin,{'de': 1},article
Alcatel Mobile,{'es': 1},article
Tomás Boy,{'es': 1},article
Wikiproyecto:Mujeres/Artículos faltantes/Actrices Finlandia,{'es': 1},article
Wikiproyecto:Mujeres/Artículos faltantes/Actrices Portugal,{'es': 1},article
Grigori Chujrái,{'es': 1},article
霊波之光,{'ja': 1},article
新京成電鉄80000形電車,{'ja': 1},article
網干総合車両所,{'ja': 1},article
福知山線,{'ja': 1},article
"Пиманова, Дарья Алексеевна",{'ru': 1},article
Нацвейлер-Штрутгоф,{'ru': 1},article
"Самедов, Фуад Ибрагим оглы",{'ru': 1},article
"Миляков, Фёдор Мартынович",{'ru': 1},article
Системы дифференциальной коррекции,{'ru': 1},article
Utente:MrLeggo87/Sandbox,{'it': 1},article
Oussama Hellal Berrouane,{'it': 1},article
Tomás Boy,{'it': 1},article
Vegar Hoel,{'it': 1},article
Aeroporto di Aosta,{'it': 1},article
User:Yage Wu/沙盒,{'zh': 1},article
米哈伊尔·约瑟福维奇·古列维奇,{'zh': 1},article
劉寧榮,{'zh': 1},article
李常傑,{'zh': 1},article
福知山線,{'zh': 1},article
The Baltics Are Waking Up,{'en': 1},article
Pyongyang International Airport,{'en': 1},article
一加手机X,{'zh': 1},article
义勇军进行曲,{'zh': 1},article
蘇日戰爭,{'zh': 1},article
2019冠状病毒病疫情,{'zh': 1},article
Smartdust,{'en': 1},article
Maritime Security Regimes,{'en': 1},article
User talk:71.34.73.142,{'en': 1},article
中国共産党,{'ja': 1},article
利用者‐会話:Jimmyshjj,{'ja': 1},article
User:Jimmyshjj/common.js,{'zh': 1},article
成神之日,{'zh': 1},article
Talk:成神之日,{'zh': 1},article
2019冠状病毒病美国疫情相关争议,{'zh': 1},article
Talk:Spinal cord,{'en': 1},article
User:Hjh474,{'en': 1},article
Splint (medicine),{'en': 1},article
Spondylitis,{'en': 1},article
Taiwan,{'de': 1},article
利用者:Hjh474,{'ja': 1},article
黑嘉嘉,{'zh': 1},article
W0LF四堅情,{'zh': 1},article
炎症,{'zh': 1},article
Wikipedia:请求保护页面,{'zh': 1},article
王鴻薇,{'zh': 1},article
Rotation matrix,{'en': 1},article
张琳芃,{'zh': 1},article
桃田賢斗,{'zh': 1},article
Foldable smartphone,{'en': 1},article
Cui Tiankai,{'en': 1},article
Responses to the COVID-19 pandemic in March 2020,{'en': 1},article
List of heads of state by diplomatic precedence,{'en': 1},article
South African Border War,{'en': 1},article
Samsung Galaxy Note 10,{'fr': 1},article
Samsung Galaxy Note 10,{'de': 1},article
Anbang,{'de': 1},article
Xi Jinping,{'es': 1},article
Chen Wei,{'es': 1},article
Samsung Galaxy Note 10,{'es': 1},article
ホー・チン,{'ja': 1},article
N番部屋事件,{'ja': 1},article
中国本土における2019年コロナウイルス感染症の流行状況,{'ja': 1},article
新型コロナウイルス感染症の流行 (2019年-),{'ja': 1},article
Phablet,{'it': 1},article
IPhone (disambigua),{'it': 1},article
天狗 (中篇小说),{'zh': 1},article
許三觀 (電影),{'zh': 1},article
柔道,{'zh': 1},article
Benutzer:Jimmyhs/李梅樹,{'de': 1},article
愛·回家之開心速遞,{'zh': 1},article
Wikipedia:字词转换/修复请求,{'zh': 1},article
Wikipedia:字词转换/修复请求/存档/2020年5月,{'zh': 1},article
Wikipedia:修订版本删除请求,{'zh': 1},article
Wikipedia:修订版本删除请求/存档/2020年5月,{'zh': 1},article
Talk:2019–20 Hong Kong protests,{'en': 1},article
Gwangju Uprising,{'en': 1},article
Wikipedia:權限申請/申請巡查權,{'zh': 1},article
