name,lang,type
Slamfire,{'en': 1},article
FN Five-seven,{'en': 1},article
Prom,{'en': 1},article
Battle axe,{'en': 1},article
Impact calculus,{'en': 1},article
Illegal drug trade,{'en': 1},article
Economic globalization,{'en': 1},article
HSL and HSV,{'en': 1},article
Xkcd,{'en': 1},article
Skeet shooting,{'en': 1},article
Grille 10,{'en': 1},article
Type 15 tank,{'en': 1},article
Equipment of the Bangladesh Army,{'en': 1},article
Bangladesh Ansar,{'en': 1},article
MG 42,{'en': 1},article
Bangladesh Air Force,{'en': 1},article
SIG MPX,{'en': 1},article
Ulsan-class frigate,{'en': 1},article
Limpet mine,{'en': 1},article
Defender-class boat,{'en': 1},article
List of active ships of the Bangladesh Navy,{'en': 1},article
Type 62,{'en': 1},article
List of main battle tanks by country,{'en': 1},article
Boeing AH-64 Apache,{'en': 1},article
STK 40 AGL,{'en': 1},article
Bangladesh National Cadet Corps,{'en': 1},article
War college,{'en': 1},article
Bangladesh Military Academy,{'en': 1},article
National Defence College (Bangladesh),{'en': 1},article
ZIL-131,{'en': 1},article
Type 59G(BD) Durjoy,{'en': 1},article
RK-3 Corsar,{'en': 1},article
Al-Khalid tank,{'en': 1},article
BTR-80,{'en': 1},article
Otokar Cobra,{'en': 1},article
AZP S-60,{'en': 1},article
Special Warfare Wing,{'en': 1},article
User talk:103.59.38.34,{'en': 1},article
Modern Medium Weight Tank,{'en': 1},article
RBS 70,{'en': 1},article
User talk:101.2.163.98,{'en': 1},article
STK 50MG,{'en': 1},article
.50 BMG,{'en': 1},article
Lalon,{'en': 1},article
Bushmaster M4-type Carbine,{'en': 1},article
Mikoyan-Gurevich MiG-21,{'en': 1},article
QW-2 Vanguard 2,{'en': 1},article
Type 59 tank,{'en': 1},article
Dhaka Cantonment,{'en': 1},article
M101 howitzer,{'en': 1},article
Ten thousand years,{'en': 1},article
Talk:Type 59G(BD) Durjoy,{'en': 1},article
RMCD%20bot,{},user
Wikipedia:Requested moves/Current discussions (table),{'en': 1},article
Wikipedia:Dashboard/Requested moves,{'en': 1},article
Wikipedia:Requested moves/Current discussions (alt),{'en': 1},article
Wikipedia:Requested moves/Current discussions,{'en': 1},article
Talk:Javier Sánchez (tennis),{'en': 1},article
Javier Sánchez (tennis),{'en': 1},article
Talk:David Hogg (disambiguation),{'en': 1},article
Nikolai Borisovich Galitzine,{'en': 1},article
Javier Sánchez,{'en': 1},article
Talk:Rubén Sánchez García,{'en': 1},article
Rubén Sánchez García,{'en': 1},article
Talk:Rubén Sánchez Pérez-Cejuela,{'en': 1},article
Rubén Sánchez Pérez-Cejuela,{'en': 1},article
Talk:Rubén Sánchez,{'en': 1},article
Rubén Sánchez,{'en': 1},article
Rubén Sánchez (disambiguation),{'en': 1},article
Talk:Cymbals (Japanese band),{'en': 1},article
Cymbals (British band),{'en': 1},article
Colleen O'Shaughnessey,{'en': 1},article
Cymbals (Japanese band),{'en': 1},article
Range of a function,{'en': 1},article
List of fictional deities,{'en': 1},article
Talk:Struthionidae,{'en': 1},article
Talk:Ostrich,{'en': 1},article
Ostrich,{'en': 1},article
Struthio,{'en': 1},article
"Statue of Benito Juárez (Washington, D.C.)",{'en': 1},article
Talk:2015–16 Iraqi protests,{'en': 1},article
2015 - 18 Iraqi protests,{'en': 1},article
Talk:Pennsylvania Dutch Country,{'en': 1},article
Dutchland (disambiguation),{'en': 1},article
Key West,{'en': 1},article
Vassily Ivanchuk,{'en': 1},article
St John Ambulance Cadets in the UK,{'en': 1},article
%E5%98%89%E5%82%91,{},user
2010s in political history,{'en': 1},article
2018 in politics and government,{'en': 1},article
Temasek Holdings,{'en': 1},article
Ho Ching,{'en': 1},article
Ultrafine particle,{'en': 1},article
Tedros Adhanom,{'en': 1},article
Politics of China,{'en': 1},article
Nine-dash line,{'en': 1},article
Core Socialist Values,{'en': 1},article
56 Flowers,{'en': 1},article
Timeline of the 2019–20 coronavirus pandemic from November 2019 to January 2020,{'en': 1},article
World Health Organization,{'en': 1},article
Template:WHO Directors-General,{'en': 1},article
List of people who have opened the Olympic Games,{'en': 1},article
Urban growth boundary,{'en': 1},article
List of organisms named after famous people,{'en': 1},article
Fidel Castro,{'en': 1},article
Nth room case,{'en': 1},article
The World of the Married,{'en': 1},article
Comparison of US and Chinese Military Armed Forces,{'en': 1},article
World Economic Forum,{'en': 1},article
Portal:Linux,{'en': 1},article
Portal:Linux/Selected article/6,{'en': 1},article
Portal:Linux/Selected picture/14,{'en': 1},article
Mass line,{'en': 1},article
List of international trips made by Kim Jong-un,{'en': 1},article
List of international trips made by Xi Jinping,{'en': 1},article
North Korea–South Korea relations,{'en': 1},article
Korea,{'en': 1},article
Timeline of the 2019–20 coronavirus pandemic in March 2020,{'en': 1},article
Template:Cross-Strait relations,{'en': 1},article
Korean People's Army,{'en': 1},article
Template:Infobox national military/doc,{'en': 1},article
Template:Infobox national military,{'en': 1},article
2020,{'en': 1},article
2020 in China,{'en': 1},article
Portal:Current events/2020 March 24,{'en': 1},article
Cuba–Spain relations,{'en': 1},article
Cuba–Israel relations,{'en': 1},article
Soviet Union General Secretary,{'en': 1},article
Soviet General Secretary,{'en': 1},article
Communist Party of Cuba First Secretary,{'en': 1},article
Communist Party of Vietnam General Secretary,{'en': 1},article
Communist Party of China leader,{'en': 1},article
Communist Party of China Chairman,{'en': 1},article
Communist Party of China Vice Chairman,{'en': 1},article
Communist Party of China General Secretary,{'en': 1},article
Chinese Communist Party General Secretary,{'en': 1},article
Central government of China,{'en': 1},article
Chinese Central Government,{'en': 1},article
Communist Party of China Secretary-General,{'en': 1},article
List of years in the People's Republic of China,{'en': 1},article
Chinese Communist Party leader,{'en': 1},article
Chinese Communist Party Chairman,{'en': 1},article
Iran,{'en': 1},article
People's war,{'en': 1},article
List of premiers of the People's Republic of China,{'en': 1},article
South China Morning Post,{'en': 1},article
Polynesian Cultural Center,{'en': 1},article
Permanent Representative of China to the United Nations,{'en': 1},article
Strongman (politics),{'en': 1},article
List of leaders of North Korea,{'en': 1},article
Authoritarianism,{'en': 1},article
Portal:Current events/2018 March 27,{'en': 1},article
Portal:Current events/2018 March 28,{'en': 1},article
Nguyễn Phú Trọng,{'en': 1},article
Japan Olympics 2020,{'en': 1},article
Tokyo Olympics 1964,{'en': 1},article
Outline of North Korea,{'en': 1},article
Cross-Strait relations,{'en': 1},article
Laos,{'en': 1},article
Phankham Viphavanh,{'en': 1},article
American Dream,{'en': 1},article
何晶,{'zh': 1},article
马晓伟,{'zh': 1},article
Talk:马晓伟,{'zh': 1},article
Talk:马晓伟 (演员),{'zh': 1},article
马晓伟 (演员),{'zh': 1},article
2019冠状病毒病中国大陆疫情相关争议,{'zh': 1},article
2019冠狀病毒病輿論戰爭議,{'zh': 1},article
淡马锡控股,{'zh': 1},article
董事長,{'zh': 1},article
蔡英文相关争议,{'zh': 1},article
习近平,{'zh': 1},article
清平乐 (电视剧),{'zh': 1},article
國家元首,{'zh': 1},article
動物森友會系列,{'zh': 1},article
2020年動物森友會遭到中國大陸電商下架事件,{'zh': 1},article
泰國2017年版憲法,{'zh': 1},article
李文煥,{'zh': 1},article
2019冠状病毒病意大利疫区封锁措施,{'zh': 1},article
2019年冠狀病毒病臺灣疫情相關爭議,{'zh': 1},article
中国－瑞典关系,{'zh': 1},article
朝鮮國家女子足球隊,{'zh': 1},article
水原三星藍翼足球俱樂部,{'zh': 1},article
两国集团,{'zh': 1},article
世界卫生组织,{'zh': 1},article
谭德塞,{'zh': 1},article
Template:世界卫生组织总干事,{'zh': 1},article
中華民國與世界衛生組織關係,{'zh': 1},article
幹事長,{'zh': 1},article
朝鮮性交易,{'zh': 1},article
.kp,{'zh': 1},article
贺一诚,{'zh': 1},article
邓炳强,{'zh': 1},article
習明澤,{'zh': 1},article
齊心,{'zh': 1},article
韓芝俊,{'zh': 1},article
奧林匹克運動會宣布開幕者列表,{'zh': 1},article
2020年4月4日中华人民共和国全国性哀悼活动,{'zh': 1},article
武漢肺炎中國悼念活動,{'zh': 1},article
朱德,{'zh': 1},article
Template:北韓選舉,{'zh': 1},article
Template:朝鮮民主主義人民共和國選舉,{'zh': 1},article
Template:北韩人权,{'zh': 1},article
Template:朝鲜民主主义人民共和国人权,{'zh': 1},article
Category:中華民國與朝鮮民主主義人民共和國關係,{'zh': 1},article
Category:中華民國與北韓關係,{'zh': 1},article
Category:中华民国与朝鲜民主主义人民共和国关系,{'zh': 1},article
Template talk:中華民國與北韓關係,{'zh': 1},article
Template talk:中華民國與朝鮮民主主義人民共和國關係,{'zh': 1},article
Template:中華民國與北韓關係,{'zh': 1},article
Template:中華民國與朝鮮民主主義人民共和國關係,{'zh': 1},article
夫妻的世界,{'zh': 1},article
中美撞机事件,{'zh': 1},article
2019冠狀病毒病疫情相關條目索引,{'zh': 1},article
Template:中国大陆新闻动态/Itn,{'zh': 1},article
2020年,{'zh': 1},article
2020年中国大陆,{'zh': 1},article
2019冠狀病毒病中國大陸反應與影響,{'zh': 1},article
2019冠狀病毒病中國大陸病例數據,{'zh': 1},article
2019冠状病毒病疫情,{'zh': 1},article
2020年3月,{'zh': 1},article
2020年3月中國,{'zh': 1},article
Portal:Android/Easter Eggs10,{'zh': 1},article
Portal:Android/Easter Eggs/10,{'zh': 1},article
中国法院,{'zh': 1},article
中国最高法院,{'zh': 1},article
中国检察院,{'zh': 1},article
中国最高检察院,{'zh': 1},article
大元帅,{'zh': 1},article
军衔,{'zh': 1},article
朝鮮民主主義人民共和國奧林匹克委員會,{'zh': 1},article
奧林匹克運動會朝鮮代表團,{'zh': 1},article
中華民國與朝鮮民主主義人民共和國關係,{'zh': 1},article
香港與朝鮮關係,{'zh': 1},article
澳門與朝鮮關係,{'zh': 1},article
朝鲜族,{'zh': 1},article
2019冠狀病毒病朝鮮疫情,{'zh': 1},article
Sundown town,{'en': 1},article
California Genocide,{'en': 1},article
Whitecapping,{'en': 1},article
Template:Apartheid,{'en': 1},article
Civil rights movement,{'en': 1},article
Template:Nadir of American race relations,{'en': 1},article
"March 14, 1891 New Orleans lynchings",{'en': 1},article
Anti-lynching movement,{'en': 1},article
Talk:Slavery among Native Americans in the United States,{'en': 1},article
California Indian Wars,{'en': 1},article
Mindfulness,{'en': 1},article
Astrology,{'en': 1},article
Toxic masculinity,{'en': 1},article
Hypermasculinity,{'en': 1},article
Template:Segregation,{'en': 1},article
Spring Valley Race Riot of 1895,{'en': 1},article
Johnson–Jeffries riots,{'en': 1},article
Thibodaux massacre,{'en': 1},article
Atlanta race riot,{'en': 1},article
Tulsa race massacre,{'en': 1},article
Ocoee massacre,{'en': 1},article
East St. Louis riots,{'en': 1},article
Great Migration (African American),{'en': 1},article
Springfield race riot of 1908,{'en': 1},article
Wilmington insurrection of 1898,{'en': 1},article
Red Summer,{'en': 1},article
Nadir of American race relations,{'en': 1},article
Lynching in the United States,{'en': 1},article
Template:Campaignbox Nadir of American race relations,{'en': 1},article
Template:Campaignbox Reconstruction Era,{'en': 1},article
Election riot of 1874,{'en': 1},article
New Orleans massacre of 1866,{'en': 1},article
Coushatta massacre,{'en': 1},article
Miami Drug War,{'en': 1},article
Cuban Americans,{'en': 1},article
Template:African American topics sidebar,{'en': 1},article
Cuban exile,{'en': 1},article
Cuban migration to Miami,{'en': 1},article
Cuban immigration to the United States,{'en': 1},article
Template:Campaignbox Indian wars and conflicts of California,{'en': 1},article
California Gold Rush,{'en': 1},article
Category:Pro-fugitive slave riots and civil disorder in the United States,{'en': 1},article
Great Sioux Nation,{'en': 1},article
Comancheria,{'en': 1},article
Illinois Confederation,{'en': 1},article
Category:Iroquois,{'en': 1},article
Iroquois,{'en': 1},article
Beaver Wars,{'en': 1},article
Battle of Alesia,{'en': 1},article
Druids (film),{'en': 1},article
Cao Cao,{'en': 1},article
Libyan Civil War (2011),{'en': 1},article
Ussuri Bay,{'en': 1},article
Opium production in Afghanistan,{'en': 1},article
Goliath frog,{'en': 1},article
Globular cluster,{'en': 1},article
Planetary nebula,{'en': 1},article
General Atomics MQ-9 Reaper,{'en': 1},article
Gaius Appuleius Diocles,{'en': 1},article
Buridan's ass,{'en': 1},article
Chroma key,{'en': 1},article
Pinniped,{'en': 1},article
History of Madeira,{'en': 1},article
Defiance (season 3),{'en': 1},article
Operation Uranus,{'en': 1},article
List of financial data feeds,{'en': 1},article
Evolocumab,{'en': 1},article
Balkan Federation,{'en': 1},article
Broadview Security,{'en': 1},article
Cave painting,{'en': 1},article
Alternative uses for placenta,{'en': 1},article
International Prostate Symptom Score,{'en': 1},article
Order No. 227,{'en': 1},article
Mark Karpelès,{'en': 1},article
Discounted cash flow,{'en': 1},article
Castillo San Cristóbal (San Juan),{'en': 1},article
Judith Flanagan Kennedy,{'en': 1},article
Spanish Civil War,{'en': 1},article
Mycoplasma pneumoniae,{'en': 1},article
IgA nephropathy,{'en': 1},article
Pyrimethamine,{'en': 1},article
Cicada 3301,{'en': 1},article
Martin Eberhard,{'en': 1},article
Nukuoro,{'en': 1},article
Voronezh,{'en': 1},article
Quantum vacuum thruster,{'en': 1},article
Anti-tobacco movement in Nazi Germany,{'en': 1},article
Korean People's Army Air and Anti-Air Force,{'en': 1},article
Taksta,{'en': 1},article
4-Aminopyridine,{'en': 1},article
User talk:Ar2332,{'en': 1},article
Hasmonean royal winter palaces,{'en': 1},article
Zeltia,{'en': 1},article
Zumwalt-class destroyer,{'en': 1},article
Treatment IND,{'en': 1},article
Skyfall,{'en': 1},article
Marathon Pharmaceuticals,{'en': 1},article
Telithromycin,{'en': 1},article
Damage-associated molecular pattern,{'en': 1},article
Reaxion,{'en': 1},article
Klebsiella pneumonia,{'en': 1},article
George Washington's crossing of the Delaware River,{'en': 1},article
User talk:Edgar181/Archive40,{'en': 1},article
Solithromycin,{'en': 1},article
Acinetobacter baumannii,{'en': 1},article
Herpes simplex,{'en': 1},article
HHV Latency Associated Transcript,{'en': 1},article
Lupus erythematosus,{'en': 1},article
Family planning in India,{'en': 1},article
Chicago (musical),{'en': 1},article
Liar (TV series),{'en': 1},article
Clive Swift,{'en': 1},article
Grantchester (TV series),{'en': 1},article
Sami Shah,{'en': 1},article
Talk:Achille Lauro hijacking,{'en': 1},article
Leonid Kinskey,{'en': 1},article
Edward Oxford,{'en': 1},article
Sparta,{'en': 1},article
Better than Us,{'en': 1},article
Fleabag,{'en': 1},article
Rosehaven,{'en': 1},article
The Team (2015 TV series),{'en': 1},article
Austin Kimberley,{'en': 1},article
Married at First Sight (Australian TV series),{'en': 1},article
List of Outlander episodes,{'en': 1},article
Glitch (TV series),{'en': 1},article
List of motor vehicle deaths in Australia by year,{'en': 1},article
Port of Algeciras,{'en': 1},article
Evangelos Goussis,{'en': 1},article
Sharpe's Rifles (TV programme),{'en': 1},article
Sharpe (TV series),{'en': 1},article
Doc Martin,{'en': 1},article
Rake (Australian TV series),{'en': 1},article
Ewald Lindloff,{'en': 1},article
Peter Nicholson (cartoonist),{'en': 1},article
P. T. Barnum,{'en': 1},article
Singidunum,{'en': 1},article
Joan Lindsay,{'en': 1},article
Hans clan,{'en': 1},article
Pedro Alonso,{'en': 1},article
Woking,{'en': 1},article
User talk:Dmartin969,{'en': 1},article
LGBT community of Brighton and Hove,{'en': 1},article
Caleb Giddings,{'en': 1},article
User talk:2406:3003:2073:186C:E4A0:6A65:C052:3941,{'en': 1},article
User talk:2409:4070:4190:742B:21AB:82E3:9465:3A1E,{'en': 1},article
Muppet Classic Theater,{'en': 1},article
User talk:69.11.56.152,{'en': 1},article
User talk:106.198.88.116,{'en': 1},article
Kaaba,{'en': 1},article
Maximilien Robespierre,{'en': 1},article
User talk:TheWeak69,{'en': 1},article
User talk:76.9.85.138,{'en': 1},article
User talk:204.83.115.43,{'en': 1},article
User talk:2600:1700:BB10:6020:E05F:8CF4:5F53:81B5,{'en': 1},article
Policy,{'en': 1},article
Moana (2016 film),{'en': 1},article
User talk:82.0.113.239,{'en': 1},article
User talk:2600:387:A:7:0:0:0:18,{'en': 1},article
Model (person),{'en': 1},article
User talk:172.100.245.31,{'en': 1},article
User talk:2409:4073:413:B954:9306:F87A:A9D7:FCA0,{'en': 1},article
Gianluigi Buffon,{'en': 1},article
Steve Carell,{'en': 1},article
User talk:2409:4051:14:CD1E:0:0:2340:F0A5,{'en': 1},article
Sonora,{'en': 1},article
User talk:104.174.29.144,{'en': 1},article
Tissue,{'en': 1},article
User talk:2601:246:CD80:40E0:4402:56A6:C741:D45D,{'en': 1},article
Phi Phi O'Hara,{'en': 1},article
Wilma Rudolph,{'en': 1},article
Arc lamp,{'en': 1},article
Jack Dylan Grazer,{'en': 1},article
Devendrakula Velalar,{'en': 1},article
User talk:46.114.106.47,{'en': 1},article
Government of Bangladesh,{'en': 1},article
Jumanji: The Next Level,{'en': 1},article
World record,{'en': 1},article
User talk:2604:2000:270D:ECF0:DCE8:B12D:AA6F:E71F,{'en': 1},article
The Life and Times of Grizzly Adams,{'en': 1},article
The Tunnel (TV series),{'en': 1},article
Mandy Rose,{'en': 1},article
User talk:14.139.211.200,{'en': 1},article
User talk:72.228.23.117,{'en': 1},article
Rebellion,{'en': 1},article
Mötley Crüe,{'en': 1},article
User talk:Samarasalt,{'en': 1},article
User talk:2601:201:C000:89D0:E179:5FD3:30EC:39B,{'en': 1},article
As-salamu alaykum,{'en': 1},article
Marigolds (short story),{'en': 1},article
User talk:2600:1002:B12E:6E43:5801:6C91:9CCD:2A5,{'en': 1},article
User talk:173.92.130.10,{'en': 1},article
Soccer mom,{'en': 1},article
Emmanuel Clase,{'en': 1},article
User talk:173.177.178.28,{'en': 1},article
Alan Smithee,{'en': 1},article
User talk:2601:500:8400:8640:B972:FDA6:D447:815C,{'en': 1},article
User talk:124.149.53.198,{'en': 1},article
The Most Beautiful Girl,{'en': 1},article
Radio Disney Music Awards,{'en': 1},article
Chowder (TV series),{'en': 1},article
Edward Owen (rugby),{'en': 1},article
User talk:2409:4072:80:56:E561:5274:C3DD:6DB2,{'en': 1},article
User talk:2001:BB6:517B:4F58:40E5:B0D4:C20:C95D,{'en': 1},article
Michael Hussey,{'en': 1},article
"Danny Murphy (footballer, born 1977)",{'en': 1},article
User talk:66.44.31.28,{'en': 1},article
User talk:187.210.189.221,{'en': 1},article
Greater Wynnewood Exotic Animal Park,{'en': 1},article
H. R. McMaster,{'en': 1},article
2019 AMA Supercross Championship,{'en': 1},article
User talk:118.71.154.192,{'en': 1},article
User talk:138.88.115.72,{'en': 1},article
Lust,{'en': 1},article
User talk:173.3.145.69,{'en': 1},article
Life Below Zero,{'en': 1},article
Template:Appropriation in the arts,{'en': 1},article
Dionysian imitatio,{'en': 1},article
Wikipedia:Articles for deletion/Kazakhstan 2050 Strategy,{'en': 1},article
Wikipedia:Redirects for discussion/Log/2020 April 7,{'en': 1},article
Pharsalia,{'en': 1},article
Wikipedia:Articles for deletion/Hungarian Spectrum,{'en': 1},article
Indiction,{'en': 1},article
Pandemic,{'en': 1},article
Wikipedia:Articles for deletion/Impact of the 2019–20 coronavirus pandemic on the video game industry,{'en': 1},article
Impact of the 2019–20 coronavirus pandemic on the video game industry,{'en': 1},article
Talk:Impact of the 2019–20 coronavirus pandemic on the video game industry,{'en': 1},article
Hungarian Spectrum,{'en': 1},article
George-Kreis,{'en': 1},article
Triumphs of Caesar (Mantegna),{'en': 1},article
Wikipedia:Main Page/Errors,{'en': 1},article
Health Protection (Coronavirus) Regulations 2020,{'en': 1},article
"Health Protection (Coronavirus, Restrictions) (England) Regulations 2020",{'en': 1},article
Coronavirus Act 2020,{'en': 1},article
Coronavirus Act,{'en': 1},article
Timeline of World War II (1945–1991),{'en': 1},article
Rough Wooing,{'en': 1},article
Template:2020 coronavirus pandemic in the United Kingdom,{'en': 1},article
Liberty (advocacy group),{'en': 1},article
Pandemic severity index,{'en': 1},article
Talk:Pandemic severity index,{'en': 1},article
Wikipedia:In the news/Candidates,{'en': 1},article
Talk:Coronavirus Act 2020,{'en': 1},article
裕盛辦館毒麵包案,{'zh': 1},article
严重急性呼吸系统综合征冠状病毒2,{'zh': 1},article
馬浚偉,{'zh': 1},article
張智霖,{'zh': 1},article
2019–20 Hong Kong protests,{'en': 1},article
Pillars of Creation,{'en': 1},article
Cubic zirconia,{'en': 1},article
Talk:2019 Koreas–United States DMZ Summit,{'en': 1},article
Davao City,{'en': 1},article
2019 Abqaiq–Khurais attack,{'en': 1},article
Talk:Davao City,{'en': 1},article
User talk:Signedzzz,{'en': 1},article
Anglerfish,{'en': 1},article
Stoneman Douglas High School shooting,{'en': 1},article
Housefly,{'en': 1},article
User talk:Choy4311,{'en': 1},article
Donald Trump,{'en': 1},article
Skittles (confectionery),{'en': 1},article
2001: A Space Odyssey (film),{'en': 1},article
Christina Hoff Sommers,{'en': 1},article
Samragyee RL Shah,{'en': 1},article
Greek–Turkish earthquake diplomacy,{'en': 1},article
Wu Guoqing,{'en': 1},article
Kinderszenen,{'en': 1},article
Roscoe Arbuckle,{'en': 1},article
David Barton (author),{'en': 1},article
Pneumocystis jirovecii,{'en': 1},article
Davao Death Squad,{'en': 1},article
New Freezer,{'en': 1},article
Xinjiang re-education camps,{'en': 1},article
William Dudley Pelley,{'en': 1},article
U.O.E.N.O.,{'en': 1},article
Stoner film,{'en': 1},article
Korean Air Lines Flight 007,{'en': 1},article
Intracellular parasite,{'en': 1},article
Washington Yotto Ochieng,{'en': 1},article
Zhang Yan (oil painter),{'en': 1},article
Gabrielle Louise McIntyre,{'en': 1},article
Jenefer Robinson,{'en': 1},article
Clare Dimyon,{'en': 1},article
Rachel Neaman,{'en': 1},article
Jeff Walls,{'en': 1},article
Bart Baggett,{'en': 1},article
Sergei V. Kalinin,{'en': 1},article
Kanhaiya Lal Kapoor,{'en': 1},article
Monumental Women,{'en': 1},article
Pânsâwân,{'en': 1},article
Femi D Amele,{'en': 1},article
List of Earlham College people,{'en': 1},article
Scientist.com (company),{'en': 1},article
Mark Bowden (English author),{'en': 1},article
Freckled Sky,{'en': 1},article
Todd Decker,{'en': 1},article
Walter Ferguson (singer-songwriter),{'en': 1},article
360 product photography,{'en': 1},article
Simon T. Bailey,{'en': 1},article
Rasha Kelej,{'en': 1},article
Satyajeet Tambe Patil,{'en': 1},article
Fazer Blue,{'en': 1},article
Varun Sivaram,{'en': 1},article
Theerpugal Virkapadum,{'en': 1},article
Haaziq Kazi,{'en': 1},article
Peter Tabichi,{'en': 1},article
Marta Belcher,{'en': 1},article
Lazarus (upcoming film),{'en': 1},article
Nothing Happens (album),{'en': 1},article
Afroz Shah,{'en': 1},article
Kalyani (TV series),{'en': 1},article
This Land Is My Land,{'en': 1},article
Congo Children Trust,{'en': 1},article
Delhi International Queer Theater and Film Festival,{'en': 1},article
Towiemore Halt railway station,{'en': 1},article
Baruch Barzel,{'en': 1},article
Anthony J. Batten,{'en': 1},article
Stephen T Cobb,{'en': 1},article
Cairnduff,{'en': 1},article
Stevenston Beach,{'en': 1},article
31 Minutos (album),{'en': 1},article
303 (band),{'en': 1},article
Jonah Tolchin,{'en': 1},article
Latika Nath,{'en': 1},article
Amina Baraka,{'en': 1},article
Pradyumna Narahalli,{'en': 1},article
Veronika Didusenko,{'en': 1},article
Alexandra Olaya-Castro,{'en': 1},article
Elizabeth J. Tasker,{'en': 1},article
Adanna Steinacker,{'en': 1},article
The Most Mysterious Song on the Internet,{'en': 1},article
Jordan Nobles,{'en': 1},article
Milan Křížek,{'en': 1},article
Marilyn Mehlmann,{'en': 1},article
Michelson Prize and Grants in Reproductive Biology,{'en': 1},article
Kenlon Johannes,{'en': 1},article
Braytonville,{'en': 1},article
Voices of Oklahoma,{'en': 1},article
Kemp Law Dun,{'en': 1},article
Taito Gunji,{'en': 1},article
Nancy Lapp,{'en': 1},article
Yuto Shinohara,{'en': 1},article
Cathryn Mitchell,{'en': 1},article
Will Robinson (music producer),{'en': 1},article
Howa wa heya,{'en': 1},article
Kaito Ozawa,{'en': 1},article
Dave U. Hall,{'en': 1},article
Roller Game,{'en': 1},article
Carrie Nugent,{'en': 1},article
Center for Chemistry at the Space-Time Limit,{'en': 1},article
Matthew Phillips (climber),{'en': 1},article
Edgars Vinters,{'en': 1},article
Kevin Lustig,{'en': 1},article
Ali Pahlavan,{'en': 1},article
Donald DePoy,{'en': 1},article
Regine Schumann,{'en': 1},article
Zeina Soufan,{'en': 1},article
Juan Battle,{'en': 1},article
Adeola Austin Oyinlade,{'en': 1},article
Tayla Alexander,{'en': 1},article
George David Kieffer,{'en': 1},article
Westerwaldlied,{'en': 1},article
Medicate (Gabbie Hanna song),{'en': 1},article
Kenta Hayashi,{'en': 1},article
Paul Santo,{'en': 1},article
Julio Fernández (musician),{'en': 1},article
Temoc,{'en': 1},article
Nolan Porter,{'en': 1},article
Neither Wolf Nor Dog,{'en': 1},article
Ruby Ruby,{'en': 1},article
Retrotope,{'en': 1},article
Rohini Pande,{'en': 1},article
List of models in music videos,{'en': 1},article
Scott Trowbridge,{'en': 1},article
Sista Afia,{'en': 1},article
Alphonso David,{'en': 1},article
300 Club,{'en': 1},article
List of Electronic Arts games: 2010–present,{'en': 1},article
User talk:Alexkyoung,{'en': 1},article
德內－高加索語系,{'zh': 1},article
德內－葉尼塞語門,{'zh': 1},article
蠕蠕語,{'zh': 1},article
突厥汗国,{'zh': 1},article
芒松芒赞,{'zh': 1},article
阿巴坎遗址,{'zh': 1},article
藏语拼音系统,{'zh': 1},article
连接组,{'zh': 1},article
塞浦路斯拘留营,{'zh': 1},article
User talk:Alexkyoung,{'zh': 1},article
赤銅鍱部,{'zh': 1},article
「守護香港反送中」大遊行,{'zh': 1},article
第一島鏈,{'zh': 1},article
澳大利亚,{'zh': 1},article
美国的后院,{'zh': 1},article
巴巴利战争,{'zh': 1},article
管梅谷,{'zh': 1},article
面子,{'zh': 1},article
勢力範圍,{'zh': 1},article
拓扑学,{'zh': 1},article
元件 (圖論),{'zh': 1},article
差异,{'zh': 1},article
User talk:KirkLU,{'zh': 1},article
陈全国,{'zh': 1},article
陈省身,{'zh': 1},article
阿蒂亞－辛格指標定理,{'zh': 1},article
高斯-博内定理,{'zh': 1},article
边收缩,{'zh': 1},article
反义词,{'zh': 1},article
立方图,{'zh': 1},article
二分图,{'zh': 1},article
逆反詞,{'zh': 1},article
重整化群,{'zh': 1},article
List of electronic toll collection systems,{'en': 1},article
Face masks during the 2019–20 coronavirus pandemic,{'en': 1},article
Cloth face mask,{'en': 1},article
Talk:Cloth facemask,{'en': 1},article
Talk:Cloth face mask,{'en': 1},article
Cloth facemask,{'en': 1},article
Zhonghua,{'en': 1},article
United Nations General Assembly Resolution 2758,{'en': 1},article
United States (disambiguation),{'en': 1},article
Soviet Union,{'en': 1},article
Tzu Chi,{'en': 1},article
Biosafety level,{'en': 1},article
Sprung mass,{'en': 1},article
Unsprung mass,{'en': 1},article
"Taiwan, China",{'en': 1},article
5.56×30mm MINSAS,{'en': 1},article
North Macedonia–NATO relations,{'en': 1},article
National emblem of Belarus,{'en': 1},article
Virus,{'en': 1},article
Riding hall,{'en': 1},article
Moss,{'en': 1},article
Kari Jobe (album),{'en': 1},article
Kari Jobe,{'en': 1},article
List of ethnic groups in China,{'en': 1},article
Love in the Time of Cholera (film),{'en': 1},article
The Painted Veil (2006 film),{'en': 1},article
Transport,{'en': 1},article
Ted Fujita,{'en': 1},article
Severe acute respiratory syndrome,{'en': 1},article
Okie,{'en': 1},article
TCK,{'en': 1},article
Bella ciao,{'en': 1},article
Lewis Capaldi,{'en': 1},article
2002–2004 SARS outbreak,{'en': 1},article
Taiwan Centers for Disease Control,{'en': 1},article
Centers for Disease Control (Taiwan),{'en': 1},article
Bento,{'en': 1},article
Residence permit,{'en': 1},article
TN status,{'en': 1},article
Unreported employment,{'en': 1},article
Illegal work,{'en': 1},article
