source,target,timestamp,id
I'm%20not%20perfect%20but%20I'm%20almost,Wikipedia:Requests for permissions/Pending changes reviewer,['202003112336'],['945125111']
I'm%20not%20perfect%20but%20I'm%20almost,2019–20 coronavirus pandemic in mainland China,"['202003031914', '202003031913', '202003031911', '202003031910']","['943755229', '943754995', '943754701', '943754565']"
I'm%20not%20perfect%20but%20I'm%20almost,2019–20 coronavirus pandemic,"['202003031844', '202003031843', '202003031842']","['943750519', '943750387', '943750244']"
2600:387:0:803::62,User talk:Donner60,['201801270429'],['822572080']
Sun%20Creator,2020 coronavirus pandemic in the United States,"['202004112237', '202004101930', '202004101922']","['950404309', '950202545', '950201309']"
Sun%20Creator,Talk:2020 coronavirus pandemic in the United Kingdom,"['202004102031', '202003181404', '202003131409', '202003121541']","['950211552', '946162784', '945365797', '945221273']"
Sun%20Creator,Talk:2019–20 coronavirus pandemic,"['202003211448', '202003131201', '202003131059', '202003131035', '202003111704']","['946649048', '945350995', '945345073', '945342864', '945070809']"
Sun%20Creator,Template:COVID-19 testing by country,"['202003171442', '202003161510', '202003161509', '202003151556', '202003151116', '202003150023', '202003141553', '202003141530', '202003141529', '202003140030', '202003131813', '202003131649', '202003131647', '202003131642', '202003131638', '202003131634', '202003131631', '202003131629', '202003131623', '202003131622', '202003131622', '202003131620', '202003131418', '202003131336', '202003121530', '202003121431', '202003121428', '202003121427', '202003121425', '202003120025', '202003120023']","['946011869', '945851635', '945851516', '945691551', '945660047', '945600567', '945528901', '945525958', '945525802', '945442801', '945396655', '945385250', '945385031', '945384391', '945383840', '945383251', '945382897', '945382544', '945381763', '945381690', '945381602', '945381387', '945366932', '945361609', '945219823', '945212026', '945211539', '945211475', '945211192', '945130612', '945130439']"
Sun%20Creator,2019–20 coronavirus pandemic,"['202003171322', '202003131636', '202003121532', '202003121531', '202003120036', '202003120027']","['946002610', '945383543', '945220232', '945219988', '945131708', '945130767']"
Sun%20Creator,Template:2019–20 coronavirus pandemic data,"['202003151112', '202003132311', '202003131456', '202003131202', '202003121551', '202003121440', '202003121434', '202003120037', '202003120034']","['945659738', '945433864', '945371300', '945351099', '945222520', '945213172', '945212356', '945131846', '945131496']"
Sun%20Creator,Template talk:2019–20 coronavirus pandemic data,"['202003132355', '202003132353', '202003131340', '202003131123', '202003131023', '202003131008', '202003131008', '202003131008', '202003130954', '202003121527', '202003121456', '202003121443', '202003120049']","['945439157', '945438875', '945362168', '945347486', '945341679', '945340304', '945340289', '945340258', '945338996', '945219464', '945215321', '945213657', '945133083']"
Sun%20Creator,2020 coronavirus pandemic in the United Kingdom,"['202003131707', '202003131435', '202003121546']","['945387847', '945368815', '945221890']"
Sun%20Creator,COVID-19 testing,['202003131635'],['945383374']
Sun%20Creator,2019–20 coronavirus pandemic by country and territory,"['202003131552', '202003120042']","['945377986', '945132311']"
Sun%20Creator,Talk:Coronavirus disease 2019,['202003131355'],['945364045']
Amigao,Walter Scheidel,['202004181358'],['951714482']
Amigao,Shanghai Media Group,['202004180228'],['951628589']
Amigao,Wet market,"['202004180133', '202004082242']","['951621705', '949859115']"
Amigao,Huawei,"['202004161630', '202004152222']","['951324545', '951182441']"
Amigao,China Global Television Network,['202004151957'],['951159493']
Amigao,Radio Free Asia,"['202004151029', '202004151028']","['951075884', '951075749']"
Amigao,Africans in Guangzhou,"['202004141653', '202004131328']","['950936759', '950715361']"
Amigao,Internet censorship in China,['202004111803'],['950363530']
Amigao,Wikipedia:Requests for permissions/AutoWikiBrowser,['202004111735'],['950358908']
Amigao,Phoenix Television,"['202004111512', '202004111506', '202004111505', '202004110419', '202004100135', '202004092314', '202004090331', '202004090302', '202004090255', '202004090252', '202004090244']","['950337038', '950336396', '950336172', '950268863', '950062891', '950046203', '949892664', '949888083', '949887134', '949886828', '949885850']"
Amigao,China Mobile,['202004111507'],['950336507']
Amigao,Zoom Video Communications,"['202004092250', '202004091417', '202004090024']","['950042897', '949960706', '949869915']"
Amigao,Xinhua News Agency,"['202004092213', '202004080230', '202004080228', '202004070119']","['950037195', '949712338', '949712067', '949533682']"
Amigao,2019–20 coronavirus pandemic in mainland China,['202004082233'],['949858238']
Rich%20Farmbrough,User talk:Rich Farmbrough,"['202004181713', '202004181706', '202004181629', '202004181624', '202004181621', '202004181621', '202004181618', '202004181617', '202004181318', '202004181309', '202004181308', '202004181307', '202004181301', '202004181300', '202004180257', '202004180238', '202004180151', '202004180041', '202004180030', '202004172356', '202004172354', '202004172337', '202004172336', '202004171628', '202004171458', '202004171208', '202004171020', '202004162259', '202004162256', '202004162251', '202004162219', '202004162213', '202004162209', '202004162208', '202004162156', '202004162156', '202004162154', '202004162108', '202004162107', '202004162000', '202004161942', '202004161939', '202004161937', '202004161829', '202004161812', '202004160855', '202004152235', '202004152234', '202004152231', '202004152210', '202004152210', '202004152154', '202004152154', '202004152153', '202004152152', '202004152150', '202004152147', '202004152140', '202004131841']","['951743415', '951742246', '951736760', '951736080', '951735708', '951735634', '951735252', '951735097', '951708807', '951707661', '951707432', '951707386', '951706574', '951706521', '951632925', '951630061', '951623879', '951614001', '951612633', '951607692', '951607461', '951605020', '951604872', '951526128', '951511422', '951487461', '951475043', '951392732', '951392405', '951391762', '951386844', '951385482', '951384906', '951384844', '951382618', '951382554', '951382165', '951373079', '951372857', '951361676', '951358451', '951357768', '951357470', '951345124', '951342334', '951263668', '951184299', '951184130', '951183766', '951180669', '951180518', '951178117', '951178051', '951178011', '951177801', '951177555', '951177080', '951175879', '950766602']"
Rich%20Farmbrough,The Jim Jones Revue,['202004131820'],['950763386']
KingSkyLord,Zlatan Ibrahimović,['202004180540'],['951653497']
KingSkyLord,Wikipedia:Redirects for discussion/Log/2020 April 18,"['202004180303', '202004180056', '202004180050', '202004180048']","['951633902', '951616127', '951615216', '951614896']"
Voice%20of%20Clam,Wikipedia:Requests for adminship/Guy Macon,['202003040852'],['943862631']
Voice%20of%20Clam,Gladys West,"['202002201852', '202002171836', '202002101659']","['941794420', '941291396', '940116984']"
Voice%20of%20Clam,Wikipedia:Administrator intervention against vandalism,['202002141055'],['940749619']
Voice%20of%20Clam,Wikipedia talk:Template index/User talk namespace,['202001081717'],['934814853']
Voice%20of%20Clam,全球城市,['202002221833'],['58279631']
Voice%20of%20Clam,香港公共屋邨列表,['201701271714'],['42979561']
Voice%20of%20Clam,北京首都国际机场,['201301211658'],['24644915']
PaulinSaudi,User talk:Joel B. Lewis,"['202004171337', '202004171310', '202004171309', '202004171302', '202004171259']","['951499146', '951495579', '951495443', '951494423', '951494014']"
PaulinSaudi,Misinformation related to the 2019–20 coronavirus pandemic,"['202004171201', '202004041305', '202004041304']","['951486428', '949056405', '949056237']"
PaulinSaudi,Fred Singer,['202004170747'],['951456292']
PaulinSaudi,Yaakov Litzman,"['202004090504', '202004090503', '202004090502']","['949904893', '949904693', '949904582']"
PaulinSaudi,Thomas Modly,"['202004080204', '202004080203']","['949709271', '949709185']"
PaulinSaudi,Hart Island (Bronx),['202004071621'],['949628966']
PaulinSaudi,List of common misconceptions,['202004041028'],['949039626']
PaulinSaudi,Shoeless Joe Jackson,['202003311323'],['948333171']
PaulinSaudi,Katyn massacre,"['202003241124', '202003241115']","['947111979', '947111189']"
Popcornfud,Coronavirus disease 2019,['202004181311'],['951707987']
Popcornfud,Wikipedia:Requests for page protection,"['202004171805', '202004150840']","['951543780', '951064038']"
Popcornfud,Wikipedia talk:WikiProject Albums,"['202004161439', '202004161403']","['951307400', '951302202']"
Popcornfud,Roland Juno-60,"['202004151156', '202004151155']","['951085701', '951085464']"
ModishShrink,Jim Irsay,['201702240432'],['767137348']
ModishShrink,Alibaba Group,['201603062252'],['708674057']
Cratophonos,Human rights in China,"['201909301946', '201909301943']","['918896876', '918896200']"
Wei4Green,Coronavirus recession,['202004161509'],['951311935']
Wei4Green,Talk:2020 Democratic Party presidential primaries,"['202003121636', '202003121623', '202003121616', '202003121603', '202003121559', '202003100016']","['945228536', '945226927', '945225881', '945224075', '945223518', '944799801']"
Wei4Green,2020 Democratic Party presidential primaries,['202003121530'],['945219839']
Wei4Green,Template:2020 Democratic Party presidential primaries,['202003121529'],['945219681']
Wei4Green,2019–20 coronavirus pandemic by country and territory,['202003111745'],['945076415']
Wei4Green,Template talk:2019–20 coronavirus pandemic data,['202003030055'],['943631648']
Wei4Green,2020 coronavirus pandemic in the United States,['202003030029'],['943628739']
Wei4Green,Wikipedia:Discord/auth,['201911092259'],['925405115']
Wei4Green,Wikipedia:Wikipedia Asian Month/2019/Participants,['201911071509'],['925052076']
Wei4Green,MrBeast,"['201911010720', '201910302341', '201910302322']","['924015685', '923817654', '923815782']"
Wei4Green,User talk:K6ka,['201911010331'],['923999161']
Wei4Green,Wikipedia:WikiProject Articles for creation/Help desk,"['201910310121', '201910310020', '201910302232']","['923828778', '923822079', '923810243']"
Wei4Green,Essex lorry deaths,"['201910251603', '201910251559', '201910242142', '201910241436']","['922987322', '922986851', '922874918', '922818375']"
Wei4Green,首都各界庆祝中华人民共和国成立60周年大会,['201910022337'],['56331259']
Wei4Green,反對逃犯條例修訂草案運動,['201910011303'],['56315354']
Wei4Green,庆祝中华人民共和国成立70周年大会,"['201910010043', '201909290648', '201909290639', '201909290556', '201909281635', '201909281535', '201909281534', '201909271752', '201909271751', '201909270127', '201909270126']","['56308501', '56282732', '56282600', '56282192', '56274598', '56273479', '56273461', '56259258', '56259255', '56249243', '56249238']"
Wei4Green,Wikipedia:互助客栈/条目探讨,"['201909301726', '201909300402', '201909292340', '201909292156', '201909290848', '201909290848', '201909290843', '201909290840']","['56306716', '56294877', '56292352', '56291948', '56284123', '56284116', '56284082', '56284064']"
Whiteghost.ink,2019–20 coronavirus pandemic,"['202004151002', '202004090453', '202004070248', '202004050751', '202004040706']","['951072908', '949903579', '949543779', '949222571', '949018320']"
Whiteghost.ink,Impact of the 2019–20 coronavirus pandemic on education,"['202004130015', '202004122359']","['950612913', '950609850']"
Whiteghost.ink,Impact of the 2019–20 coronavirus pandemic on the music industry,"['202004070233', '202004070158', '202004050654', '202004050652', '202004042131']","['949542136', '949538136', '949217364', '949217247', '949136978']"
Whiteghost.ink,Severe acute respiratory syndrome coronavirus 2,['202004070230'],['949541799']
Whiteghost.ink,Wet market,['202004050807'],['949224199']
Whiteghost.ink,Impact of the 2019–20 coronavirus pandemic on sports,['202004050738'],['949221239']
Whiteghost.ink,2020 coronavirus pandemic in the United States,"['202004042055', '202004040740']","['949130356', '949021416']"
Whiteghost.ink,The Parsonage Garden at Nuenen,['202004030035'],['948783414']
Whiteghost.ink,Impact of the 2019–20 coronavirus pandemic on television,['202004020640'],['948649266']
Marnie%20Hawes,2016 United States presidential election,"['201910271929', '201910260811', '201910260749', '201910251835', '201910251750', '201910211854', '201910211852']","['923313950', '923087097', '923084624', '923006404', '923000912', '922374483', '922374260']"
Marnie%20Hawes,Third-party and independent candidates for the 2016 United States presidential election,['201910171354'],['921722267']
Marnie%20Hawes,2016年美國總統選舉,"['201910271100', '201910261029']","['56641623', '56626005']"
Clarityfiend,Wikipedia:Articles for deletion/Charles Treger,"['202004172333', '202004170827', '202004170824']","['951604460', '951462242', '951461879']"
Clarityfiend,Anne McClain,['202004140416'],['950846966']
Clarityfiend,Mong,['202004132235'],['950802196']
Buffs,Wikipedia:Arbitration/Requests/Enforcement,"['202004141925', '202004140500', '202004140458', '202004140445', '202004062250', '202004062238', '202004061549']","['950960953', '950851294', '950851109', '950849908', '949517892', '949516070', '949456019']"
Buffs,Wikipedia:Requests for page protection,"['202004091602', '202004091601', '202004091600']","['949975067', '949974855', '949974694']"
Buffs,Gimli Glider,"['202004090425', '202004082350']","['949900317', '949865798']"
Buffs,User talk:Levivich,['202003302035'],['948223114']
Buffs,User talk:Kudpung,['202003031924'],['943756757']
Buffs,Wikipedia:Administrators' noticeboard,['202002291654'],['943223790']
Buffs,User talk:Johnuniq,"['202002291648', '202002281708']","['943223004', '943070553']"
BrownHairedGirl,Template:2019–20 coronavirus pandemic data/United States/Virginia medical cases chart,['202004181522'],['951726483']
BrownHairedGirl,Template:2019–20 coronavirus pandemic data/United States/New Jersey medical cases chart,['202004181522'],['951726473']
BrownHairedGirl,Template:2019–20 coronavirus pandemic data/United States/New York State medical cases chart,['202004181522'],['951726457']
RL0919,Timeline of the 2020 coronavirus pandemic in the United States,"['202004061030', '202003202012']","['949415271', '946536216']"
RL0919,2020 coronavirus pandemic in the United States,"['202003172349', '202003161440', '202003152001', '202003141845', '202003140039', '202003130842', '202003130840', '202003130837']","['946084855', '945847762', '945728839', '945555715', '945443911', '945333527', '945333351', '945333152']"
RL0919,Third-party and independent candidates for the 2016 United States presidential election,['202002281601'],['943061934']
RL0919,2020 Libertarian Party presidential primaries,['202002281601'],['943061879']
RL0919,Sedinam Moyowasifza-Curry,['202002281601'],['943061859']
ImageRemovalBot,ICD-11,['202004180555'],['951655086']
ImageRemovalBot,The 1989 World Tour,['202004180058'],['951616413']
ImageRemovalBot,2020 Libertarian Party presidential primaries,"['202004160105', '202004160102', '202004160100', '202004160057']","['951209236', '951208622', '951208149', '951207504']"
ImageRemovalBot,Lil Uzi Vert,['202004130255'],['950635776']
DGG,Wikipedia:Articles for creation/recent,"['202004180521', '202004180514', '202004180514', '202004180320', '202004180026', '202004171825', '202004171822', '202004171748']","['951651718', '951651093', '951651060', '951636285', '951612129', '951547201', '951546706', '951540831']"
DGG,Draft:Odum Chijioke John,['202004180517'],['951651372']
DGG,Les Français parlent aux Français,"['202004171748', '202004171748']","['951540834', '951540814']"
The%20Account%201,List of incidents of xenophobia and racism related to the 2019–20 coronavirus pandemic,['202003011220'],['943357496']
The%20Account%201,List of ethnic slurs,['202002241726'],['942434224']
The%20Account%201,China,"['202002170910', '202002170858', '202002031547', '202002031420', '202002031416', '202002031408', '202002010729', '202001271751', '202001251245', '202001211208', '202001211043', '202001201003', '202001191852', '202001181034', '202001172147', '202001170851', '202001161747']","['941226141', '941224946', '938978422', '938968475', '938968115', '938967378', '938605989', '937861739', '937503857', '936853617', '936845983', '936681202', '936579809', '936364303', '936291253', '936199308', '936095175']"
The%20Account%201,Hangzhou,"['202002041853', '202001261058']","['939158141', '937655929']"
The%20Account%201,Xi Jinping,"['202002031126', '202002031124', '202001311955', '202001311937', '202001311750', '202001311730', '202001311619', '202001291731', '202001231454', '202001231438', '202001191135', '202001172158', '202001161046']","['938952076', '938951928', '938531843', '938529360', '938514360', '938511435', '938502367', '938189701', '937195902', '937193997', '936519174', '936292530', '936045212']"
The%20Account%201,Totalitarianism,['202001310939'],['938460852']
The%20Account%201,Mass surveillance in China,['202001291807'],['938194987']
The%20Account%201,People's Liberation Army,['202001271751'],['937861722']
The%20Account%201,Deng Xiaoping,['202001251905'],['937550297']
The%20Account%201,Shanghai,"['202001241747', '202001191926']","['937383423', '936584681']"
The%20Account%201,Shanghai Cooperation Organisation,['202001241722'],['937379773']
The%20Account%201,Mao Zedong,"['202001231235', '202001201914']","['937180434', '936745082']"
The%20Account%201,South Korea,['202001222036'],['937078037']
The%20Account%201,Talk:Shanghai/GA2,['202001221655'],['937048992']
The%20Account%201,China–United States relations,['202001201204'],['936692754']
The%20Account%201,North Korea,"['202001181819', '202001181317']","['936413655', '936378370']"
The%20Account%201,2019–2020 Persian Gulf crisis,['202001181234'],['936374677']
The%20Account%201,Sinophobia,['202001161300'],['936056962']
The%20Account%201,Communist Party of China,['202001161229'],['936054033']
ParadiseDesertOasis8888,Wikipedia logo,['202004082130'],['949850293']
ParadiseDesertOasis8888,United States,"['202004050400', '202004040931']","['949197470', '949033195']"
ParadiseDesertOasis8888,Warsaw,['202003181632'],['946182749']
ParadiseDesertOasis8888,2019–20 coronavirus pandemic,['202003101707'],['944907089']
ParadiseDesertOasis8888,User talk:Largoplazo,"['202003100233', '202003100232']","['944816117', '944816041']"
ParadiseDesertOasis8888,2020 coronavirus pandemic in the United States,['202002290236'],['943139512']
ParadiseDesertOasis8888,Singapore,['202002282330'],['943119433']
ParadiseDesertOasis8888,Mexico City,"['202002280256', '202002111827']","['942982739', '940297773']"
ParadiseDesertOasis8888,2020 Nevada Democratic caucuses,"['202002230813', '202002230803', '202002230801']","['942207585', '942206893', '942206736']"
ParadiseDesertOasis8888,List of national capitals by population,['202002180330'],['941362588']
ParadiseDesertOasis8888,Eugene Gu,"['202002150505', '202002142327', '202002132011']","['940877922', '940837932', '940646733']"
ParadiseDesertOasis8888,Panama City,['202002111834'],['940298698']
MetaClaudia,Wikipedia:Requests for undeletion,['201510180329'],['686271173']
MetaClaudia,Wikipedia:Teahouse,"['201503171409', '201503170408', '201503170341']","['651782905', '651734722', '651732316']"
Chrisbao8325,Dunning–Kruger effect,['201911011655'],['924074393']
Chrisbao8325,Greta Thunberg,['201909292059'],['918679579']
Chrisbao8325,2019 British prorogation controversy,['201909251402'],['917788420']
Chrisbao8325,Kuomintang,"['201908261631', '201908261621', '201908261620']","['912588178', '912586795', '912586676']"
AzfarShams,MG 42,['202004141311'],['950903048']
AzfarShams,Ten thousand years,['201910261906'],['923157620']
%E5%98%89%E5%82%91,Timeline of the 2020 coronavirus pandemic in the United States,['202004160630'],['951248553']
%E5%98%89%E5%82%91,Tedros Adhanom,"['202004141515', '202004101030', '202004100500', '202004100400', '202004090245']","['950921495', '950128411', '950089084', '950081880', '949885983']"
%E5%98%89%E5%82%91,Xi Jinping,['202004131600'],['950740555']
%E5%98%89%E5%82%91,Politics of China,['202004121630'],['950540603']
%E5%98%89%E5%82%91,Nine-dash line,['202004121630'],['950540570']
%E5%98%89%E5%82%91,Timeline of the 2019–20 coronavirus pandemic from November 2019 to January 2020,['202004101030'],['950128434']
%E5%98%89%E5%82%91,World Health Organization,['202004100500'],['950089115']
%E5%98%89%E5%82%91,2019–20 coronavirus pandemic,"['202004090300', '202003261530', '202003240630', '202003161245', '202003161240', '202003161235', '202003141110', '202003141100', '202003140200', '202003131100', '202003131050']","['949887854', '947476718', '947087497', '945834589', '945834145', '945833583', '945499617', '945498679', '945454060', '945345212', '945344324']"
%E5%98%89%E5%82%91,List of international trips made by Xi Jinping,['202003290230'],['947897146']
%E5%98%89%E5%82%91,2020 coronavirus pandemic in Brazil,['202003260715'],['947429067']
%E5%98%89%E5%82%91,People's Liberation Army,['202003260430'],['947415867']
%E5%98%89%E5%82%91,2020,['202003240700'],['947089398']
%E5%98%89%E5%82%91,2019–20 coronavirus pandemic in mainland China,"['202003240630', '202003140200', '202003110330']","['947087530', '945454021', '944985899']"
%E5%98%89%E5%82%91,Iran,['202003161415'],['945844672']
%E5%98%89%E5%82%91,Template:2019–20 coronavirus pandemic,['202003161400'],['945843161']
%E5%98%89%E5%82%91,Communist Party of China,['202003150500'],['945628820']
%E5%98%89%E5%82%91,Authoritarianism,['202003080315'],['944481854']
%E5%98%89%E5%82%91,Cross-Strait relations,['202003020915'],['943519326']
%E5%98%89%E5%82%91,Laos,['202003020830'],['943514338']
%E5%98%89%E5%82%91,何晶,"['202004170830', '202004150600']","['59209781', '59173689']"
%E5%98%89%E5%82%91,2019冠状病毒病中国大陆疫情相关争议,"['202004160300', '202003230500']","['59187317', '58763902']"
%E5%98%89%E5%82%91,2019冠狀病毒病輿論戰爭議,"['202004160300', '202004091215']","['59187315', '59073681']"
%E5%98%89%E5%82%91,淡马锡控股,['202004150600'],['59173691']
%E5%98%89%E5%82%91,蔡英文相关争议,['202004140230'],['59153478']
%E5%98%89%E5%82%91,习近平,"['202004140230', '202004131530']","['59153477', '59148630']"
%E5%98%89%E5%82%91,動物森友會系列,['202004121630'],['59132957']
%E5%98%89%E5%82%91,2020年動物森友會遭到中國大陸電商下架事件,['202004121600'],['59132656']
%E5%98%89%E5%82%91,2019年冠狀病毒病臺灣疫情相關爭議,['202004111430'],['59114723']
%E5%98%89%E5%82%91,2019冠狀病毒病疫情相關爭議,['202004111400'],['59114308']
%E5%98%89%E5%82%91,两国集团,['202004100530'],['59085607']
%E5%98%89%E5%82%91,世界卫生组织,"['202004100505', '202004090500', '202004090300']","['59085074', '59067185', '59065672']"
%E5%98%89%E5%82%91,谭德塞,"['202004100500', '202004100400', '202004091210', '202004091200', '202004090245', '202004011200']","['59084950', '59084051', '59073628', '59073499', '59065481', '58922012']"
%E5%98%89%E5%82%91,中華民國與世界衛生組織關係,"['202004091230', '202003300715']","['59073896', '58876938']"
%E5%98%89%E5%82%91,2020年4月4日中华人民共和国全国性哀悼活动,"['202004060300', '202004041500']","['59007913', '58981918']"
%E5%98%89%E5%82%91,朱德,['202004041600'],['58982860']
%E5%98%89%E5%82%91,2019冠狀病毒病疫情相關條目索引,['202003311700'],['58906292']
%E5%98%89%E5%82%91,2020年中国大陆,['202003240700'],['58781032']
%E5%98%89%E5%82%91,2019冠狀病毒病中國大陸反應與影響,['202003240530'],['58780079']
%E5%98%89%E5%82%91,2019冠狀病毒病中國大陸病例數據,"['202003240515', '202003230500']","['58779859', '58763901']"
%E5%98%89%E5%82%91,2019冠状病毒病疫情,"['202003240515', '202003240505', '202003230500']","['58779855', '58779686', '58763906']"
%E5%98%89%E5%82%91,2020年3月,['202003240500'],['58779621']
%E5%98%89%E5%82%91,2019冠狀病毒病朝鮮疫情,['202003220345'],['58747805']
%E5%98%89%E5%82%91,反對逃犯條例修訂草案運動,['202003190300'],['58698222']
Mangokeylime,Wikipedia:Administrator intervention against vandalism,"['202004171739', '202004171738']","['951538748', '951538590']"
Agamemnus,Weimaraner,['201609242258'],['741028910']
Zozz747,Doc Martin,['201809200156'],['860349573']
LizardJr8,Tablighi Jamaat,['202004180553'],['951654862']
LizardJr8,Wikipedia:Administrator intervention against vandalism,['202004180550'],['951654548']
LizardJr8,Moana (2016 film),['202004180548'],['951654255']
LizardJr8,"William Bonville, 1st Baron Bonville","['202004180544', '202004180447']","['951653859', '951648176']"
LizardJr8,Government of Bangladesh,['202004180535'],['951653105']
LizardJr8,Jumanji: The Next Level,['202004180535'],['951653057']
LizardJr8,Orthopathy,['202004180453'],['951648778']
LizardJr8,User talk:2600:8807:C840:401:40E6:8241:6691:AF13,['202004180451'],['951648639']
Nizolan,Talk:2019–20 coronavirus pandemic,['202004112019'],['950384614']
Nizolan,Talk:Coronavirus disease 2019,"['202004021123', '202003231445', '202003231144', '202003231136']","['948675847', '946974391', '946954150', '946953472']"
Nizolan,The Parsonage Garden at Nuenen,['202004011006'],['948494016']
Nizolan,Wikipedia:Main Page/Errors,"['202003311802', '202003311800', '202003250019', '202003241839', '202003211719', '202003201217']","['948373457', '948373103', '947216144', '947169721', '946668482', '946479254']"
Nizolan,2020 coronavirus pandemic in the United Kingdom,"['202003282239', '202003282238']","['947863221', '947863182']"
Nizolan,Template:2020 coronavirus pandemic in the United Kingdom,['202003232120'],['947028404']
Nizolan,Coronavirus disease 2019,"['202003231342', '202003231150', '202003220020', '202003220012']","['946966472', '946954772', '946720877', '946719930']"
Nizolan,2019–20 coronavirus pandemic,['202003221753'],['946831386']
Nizolan,Talk:2020 coronavirus pandemic in the United Kingdom,"['202003201115', '202003201114']","['946472729', '946472632']"
Nizolan,Wikipedia:In the news/Candidates,"['202003192230', '202003191835']","['946399150', '946366339']"
14.0.172.136,2019冠状病毒病疫情,['202001221723'],['57811181']
14.0.172.136,严重急性呼吸系统综合征冠状病毒2,"['202001221720', '202001221717', '202001221716']","['57811156', '57811137', '57811121']"
Signedzzz,2019–20 Hong Kong protests,"['201909201426', '201909130853', '201909130815', '201909072251', '201909072250', '201909072248', '201909070510', '201909070507']","['916762384', '915441236', '915437924', '914521680', '914521533', '914521187', '914388148', '914387962']"
Signedzzz,2019 Koreas–United States DMZ Summit,"['201909171025', '201909150953', '201909130626', '201909130623', '201909050517']","['916157877', '915790439', '915428014', '915427766', '914100081']"
Signedzzz,2019 Abqaiq–Khurais attack,"['201909151421', '201909151410']","['915823823', '915822235']"
Signedzzz,Xi Jinping,"['201909130658', '201909130613']","['915430788', '915427022']"
Signedzzz,Wikipedia:Administrators' noticeboard/Edit warring,['201909110043'],['915063747']
Signedzzz,Donald Trump,"['201909091213', '201909070549']","['914794826', '914390733']"
Signedzzz,Wikipedia:Main Page/Errors,['201909051116'],['914128987']
Signedzzz,Xinjiang re-education camps,"['201909031137', '201909031135', '201909031135', '201909031130', '201909031127', '201909031125']","['913817645', '913817503', '913817473', '913816988', '913816687', '913816569']"
Signedzzz,Talk:2019–20 Hong Kong protests,"['201908250333', '201908250332', '201908250324', '201908250321', '201908250305', '201908250301', '201908250301', '201908250255', '201908250253', '201908250244', '201908250240']","['912373927', '912373821', '912372946', '912372706', '912371499', '912371194', '912371162', '912370675', '912370520', '912369613', '912369144']"
Alexkyoung,阿巴坎遗址,"['201907252134', '201907252131']","['55368950', '55368898']"
Alexkyoung,「守護香港反送中」大遊行,['201906160604'],['54838944']
Alexkyoung,澳大利亚,"['201906091914', '201906091908']","['54756806', '54756777']"
Alexkyoung,差异,"['201905121401', '201905121349', '201905121348', '201905121340', '201905121338', '201905121335', '201905121334', '201905121235', '201905121203', '201905121156', '201905121142', '201905121133', '201905121132', '201905121131', '201905121130', '201905121125', '201905050756', '201905050755', '201905050750', '201905021827', '201905021826']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
Alexkyoung,历史,"['201905121327', '201905121238', '201905121235', '201905121155', '201905121132', '201905121123', '201905080451', '201905050749']","['', '', '', '', '', '', '', '']"
Alexkyoung,User talk:KirkLU,"['201905121249', '201905121246', '201905121209', '201905121045', '201905011630']","['54388600', '54388550', '54388065', '54387046', '54248738']"
Alexkyoung,陈全国,"['201905120718', '201905120707']","['54384249', '54384132']"
Mistakefinder,Phoenix Television,['202004172155'],['951589565']
Mistakefinder,Zhonghua,"['202004151719', '202004151718']","['951132597', '951132506']"
Mistakefinder,Soviet Union,['202004111414'],['950329715']
Mistakefinder,The Parsonage Garden at Nuenen,['202004091732'],['949988932']
Mistakefinder,"Taiwan, China","['202003312155', '202003312145']","['948408322', '948406854']"
Mistakefinder,National emblem of Belarus,['202003290555'],['947923258']
Mistakefinder,List of ethnic groups in China,['202003160732'],['945807914']
Mistakefinder,Transport,['202003120958'],['945184666']
Mistakefinder,2019–20 coronavirus pandemic,['202003030507'],['943657919']
Mistakefinder,2002–2004 SARS outbreak,"['202002151833', '202002151831']","['940956224', '940955975']"
Mistakefinder,Illegal immigration,"['202002111907', '202002111905']","['940303684', '940303340']"
Mistakefinder,Nanjing Massacre,['202001280356'],['937939939']
Mistakefinder,Beijing,['202001280352'],['937939620']
Mistakefinder,Manchester Metrolink,['202001211821'],['936898078']
Mistakefinder,Seiko Matsuda,['202001051558'],['934259197']
Mistakefinder,Taiwan,"['202001022356', '202001022330', '202001022329']","['933775570', '933772273', '933771986']"
Mistakefinder,臺北城,['202003302309'],['58889368']
Mistakefinder,鄭秀文,['202003240530'],['58780071']
Mistakefinder,鄧紫棋,['202003022254'],['58433479']
Mistakefinder,馬祖列島,['202002270901'],['58350377']
Mistakefinder,大邱廣域市,['202002230154'],['58281775']
Mistakefinder,中美关系,['202001301758'],['57918272']
Mistakefinder,中国人民解放军,['202001130512'],['57674412']
Mistakefinder,萝卜,"['201912261119', '201912261117']","['57432114', '57432068']"
Mistakefinder,光復,['201912230313'],['57371859']
Mistakefinder,月台閘門,['201912220316'],['57357065']
Mistakefinder,中華民國國歌,['201912190329'],['57317574']
Mistakefinder,孫安佐,['201911280452'],['57049839']
Mistakefinder,長榮航空,['201911270616'],['57037937']
Mistakefinder,中華民國外交,['201911220530'],['56970337']
Mistakefinder,混種狗,['201911200855'],['56947839']
Mistakefinder,中国画,['201911110954'],['56834219']
Mistakefinder,ONE PIECE,['201910161420'],['56498423']
Jaywubba1887,2020 coronavirus pandemic in the United States,['202003172311'],['946080757']
